operator,city_name,deployment_type,status,lat,long
Airtel,Jagannathpur,5G NR,Commercial Availability,22.2211655,85.639168
Airtel,Jhumri Tilaiya,5G NR,Commercial Availability,24.4348984,85.529513
Airtel,Karma Tanr,5G NR,Commercial Availability,24.0833349,86.6999978
Airtel,Latehar,5G NR,Commercial Availability,23.74423,84.499839
Airtel,Medininagar,5G NR,Commercial Availability,24.0397192,84.0658109
Airtel,Patratu,5G NR,Commercial Availability,23.6650122,85.303518
Airtel,Phusro,5G NR,Commercial Availability,23.7601823,85.9755003
Airtel,Ratu,5G NR,Commercial Availability,23.418833,85.2206897
Airtel,Saunda,5G NR,Commercial Availability,23.6645525,85.326932
Airtel,Adyar,5G NR,Commercial Availability,12.8686235,74.9292875
Airtel,Anekal,5G NR,Commercial Availability,12.7086373,77.6993972
Airtel,Bagalkot,5G NR,Commercial Availability,16.17254,75.65572
Airtel,Bellary,5G NR,Commercial Availability,15.1433952,76.9193876
Airtel,Bethamangala,5G NR,Commercial Availability,13.0062969,78.3299172
Airtel,Bijapur,5G NR,Commercial Availability,16.8269911,75.7175387
Airtel,Channagiri,5G NR,Commercial Availability,14.0252,75.925
Airtel,Davanagere,5G NR,Commercial Availability,14.4661266,75.9206361
Airtel,Gulbarga,5G NR,Commercial Availability,17.3310003,76.8334228
Airtel,Harekala,5G NR,Commercial Availability,12.8505478,74.9171975
Airtel,Hejamadi,5G NR,Commercial Availability,13.1091716,74.778277
Airtel,Heragu,5G NR,Commercial Availability,13.0562473,76.2648112
Airtel,Hosakote,5G NR,Commercial Availability,12.4346742,76.2481469
Airtel,Ingalaguppe,5G NR,Commercial Availability,12.5529965,76.6726563
Airtel,Kampli,5G NR,Commercial Availability,15.4061695,76.604451
Airtel,Kondenahalli,5G NR,Commercial Availability,13.1551717,77.7383331
Airtel,Krishnarajanagara,5G NR,Commercial Availability,12.438561,76.3836699
Airtel,Kudige,5G NR,Commercial Availability,12.4912625,75.9525252
Airtel,Mallar,5G NR,Commercial Availability,29.6821106,74.4606168
Airtel,Mangalore,5G NR,Commercial Availability,12.8698101,74.8430082
Airtel,Melagodu,5G NR,Commercial Availability,13.0287228,76.2332357
Airtel,Mulki,5G NR,Commercial Availability,13.0904094,74.7870474
Airtel,Mysore,5G NR,Commercial Availability,12.3051828,76.6553609
Airtel,Ragihalli,5G NR,Commercial Availability,12.7386426,77.5745803
Airtel,Samudravalli,5G NR,Commercial Availability,12.9590593,76.1157345
Airtel,Sarjapura,5G NR,Commercial Availability,12.8600866,77.7861352
Airtel,Shimoga,5G NR,Commercial Availability,13.9326093,75.574978
Airtel,Shirali,5G NR,Commercial Availability,14.0287378,74.5278223
Airtel,Thindlu,5G NR,Commercial Availability,13.0737171,77.5669771
Airtel,Tiptur,5G NR,Commercial Availability,13.258575,76.4737675
Airtel,Tumkur,5G NR,Commercial Availability,13.3400771,77.1006208
Airtel,Udupi,5G NR,Commercial Availability,13.33712,74.7466
Airtel,Vanakanahalli,5G NR,Commercial Availability,12.6720709,77.694284
Airtel,Yambarahalli,5G NR,Commercial Availability,13.3160887,77.7014509
Airtel,Adoor,5G NR,Commercial Availability,9.1529656,76.7355742
Airtel,Alamcode,5G NR,Commercial Availability,8.7199176,76.8133694
Airtel,Alathur,5G NR,Commercial Availability,10.6458971,76.5436079
Airtel,Ambalappuzha,5G NR,Commercial Availability,9.3833013,76.3678474
Airtel,Anad,5G NR,Commercial Availability,8.6330743,77.0110095
Airtel,Anakkara,5G NR,Commercial Availability,9.6646996,77.1580992
Airtel,Anchal,5G NR,Commercial Availability,8.9292657,76.9065012
Airtel,Areekode,5G NR,Commercial Availability,11.2345587,76.049183
Airtel,Arookutty,5G NR,Commercial Availability,9.8647363,76.3240533
Airtel,Arpookara,5G NR,Commercial Availability,9.6324102,76.4833591
Airtel,Athirampuzha,5G NR,Commercial Availability,9.6678442,76.5328609
Airtel,Attingal,5G NR,Commercial Availability,8.69503,76.81788
Airtel,Azhikode,5G NR,Commercial Availability,11.9264746,75.32314059
Airtel,Azhiyur,5G NR,Commercial Availability,11.6882677,75.5428264
Airtel,Azhoor,5G NR,Commercial Availability,9.2552818,76.7807776
Airtel,Beypore,5G NR,Commercial Availability,11.1790668,75.8101768
Airtel,Chalissery,5G NR,Commercial Availability,10.7353306,76.0875611
Airtel,Changanassery,5G NR,Commercial Availability,9.44589,76.54097
Airtel,Chavakkad,5G NR,Commercial Availability,10.5810467,76.0232975
Airtel,Cheranallur,5G NR,Commercial Availability,10.0405599,76.2805116
Airtel,Cherthala,5G NR,Commercial Availability,9.6862464,76.3425849
Airtel,Chirakkal,5G NR,Commercial Availability,11.9125378,75.358893
Airtel,Chithari,5G NR,Commercial Availability,25.233494,79.9009899
Airtel,Chorode,5G NR,Commercial Availability,11.6317134,75.6003758
Airtel,Clappana,5G NR,Commercial Availability,9.100677,76.4943052
Airtel,Edavilangu,5G NR,Commercial Availability,10.2407638,76.1700362
Airtel,Elamkulam,5G NR,Commercial Availability,9.9728177,76.3006732
Airtel,Elamkunnapuzha,5G NR,Commercial Availability,10.030615,76.2220886
Airtel,Elampalloor,5G NR,Commercial Availability,8.9560073,76.6709397
Airtel,Engandiyur,5G NR,Commercial Availability,10.5031559,76.0620832
Airtel,Erattupetta,5G NR,Commercial Availability,9.6879884,76.7797651
Airtel,Ettumanoor,5G NR,Commercial Availability,9.6701806,76.5577768
Airtel,Ezhamkulam,5G NR,Commercial Availability,9.1535061,76.7712232
Airtel,Ezhupunna,5G NR,Commercial Availability,9.8198696,76.3020996
Airtel,Feroke,5G NR,Commercial Availability,11.1825447,75.8375372
Airtel,Iringal,5G NR,Commercial Availability,11.5592623,75.6109609
Airtel,Kadappuram,5G NR,Commercial Availability,12.165201,75.135723
Airtel,Kalady,5G NR,Commercial Availability,10.1666308,76.4390495
Airtel,Kalamassery,5G NR,Commercial Availability,10.0593517,76.3206787
Airtel,Kallur,5G NR,Commercial Availability,11.9442597,75.5800962
Airtel,Kanhangad,5G NR,Commercial Availability,12.33247,75.09615
Airtel,Kannur,5G NR,Commercial Availability,11.90135,75.38679
Airtel,Kappur,5G NR,Commercial Availability,10.7718539,76.0722545
Airtel,Karakulam,5G NR,Commercial Availability,8.5625502,76.9838718
Airtel,Kavanoor,5G NR,Commercial Availability,11.1946428,76.064549
Airtel,Kizhakkekallada,5G NR,Commercial Availability,9.0099385,76.6551871
Airtel,Kizhakkoth,5G NR,Commercial Availability,11.3702772,75.8923638
Airtel,Kodakara,5G NR,Commercial Availability,10.3717111,76.3042007
Airtel,Kodur,5G NR,Commercial Availability,17.70876,78.02054
Airtel,Kondotty,5G NR,Commercial Availability,11.1457203,75.9643753
Airtel,Kothamangalam,5G NR,Commercial Availability,10.0640341,76.6218187
Airtel,Kottakkal,5G NR,Commercial Availability,11.0004806,76.004758
Airtel,Kottarakkara,5G NR,Commercial Availability,9.0055368,76.7832172
Airtel,Kulathoor,5G NR,Commercial Availability,8.5372683,76.8801999
Airtel,Kulukkallur,5G NR,Commercial Availability,10.8654939,76.229507
Airtel,Kumbalam,5G NR,Commercial Availability,9.8906366,76.3123749
Airtel,Kunnamkulam,5G NR,Commercial Availability,10.6510912,76.0687448
Airtel,Kuttippuram,5G NR,Commercial Availability,10.8445683,76.0330703
Airtel,Madavoor,5G NR,Commercial Availability,8.8116454,76.820591
Airtel,Malayinkeezhu,5G NR,Commercial Availability,8.4901972,77.0378323
Airtel,Mannur,5G NR,Commercial Availability,11.9719035,75.5619025
Airtel,Maradu,5G NR,Commercial Availability,9.9397588,76.3286304
Airtel,Marampilly,5G NR,Commercial Availability,10.1106743,76.4193428
Airtel,Mavoor,5G NR,Commercial Availability,11.2607979,75.9529912
Airtel,Mayyanad,5G NR,Commercial Availability,8.8395937,76.6459316
Airtel,Moothakunnam,5G NR,Commercial Availability,10.1885651,76.2024818
Airtel,Morayur,5G NR,Commercial Availability,11.1337797,76.0166475
Airtel,Mulavukad,5G NR,Commercial Availability,10.01973815,76.25029873
Airtel,Mynagappally,5G NR,Commercial Availability,9.039542,76.5840215
Airtel,Naduvattom,5G NR,Commercial Availability,10.8765853,76.0123316
Airtel,Nagar,5G NR,Commercial Availability,8.4732021,76.9519433
Airtel,Narikkuni,5G NR,Commercial Availability,11.3670609,75.8635766
Airtel,Nedumbassery,5G NR,Commercial Availability,10.1595172,76.3895183
Airtel,Neduvathoor,5G NR,Commercial Availability,8.9954402,76.7399321
Airtel,Njarackal,5G NR,Commercial Availability,10.0420124,76.2192723
Airtel,Ottappalam,5G NR,Commercial Availability,10.7732226,76.3772453
Airtel,Ozhur,5G NR,Commercial Availability,10.9641334,75.9066202
Airtel,Pallikkal,5G NR,Commercial Availability,11.7772588,75.976909
Airtel,Pallikkara,5G NR,Commercial Availability,10.0256394,76.4033185
Airtel,Pallikkunnu,5G NR,Commercial Availability,11.3499345,76.3464323
Airtel,Pallippuram,5G NR,Commercial Availability,9.7605593,76.3626011
Airtel,Panachikkad,5G NR,Commercial Availability,10.9814638,76.1213281
Airtel,Panayam,5G NR,Commercial Availability,8.962758,76.6189148
Airtel,Panmana,5G NR,Commercial Availability,9.0082147,76.5425181
Airtel,Panoor,5G NR,Commercial Availability,11.7598284,75.5777634
Airtel,Pappinisseri,5G NR,Commercial Availability,11.9443193,75.344481
Airtel,Parappur,5G NR,Commercial Availability,11.2186268,76.0018194
Airtel,Parassala,5G NR,Commercial Availability,8.3428993,77.1547766
Airtel,Paravoor,5G NR,Commercial Availability,12.126429,75.337317
Airtel,Parippally,5G NR,Commercial Availability,8.8126644,76.7584102
Airtel,Parudur,5G NR,Commercial Availability,10.8287651,76.1166957
Airtel,Pattimattom,5G NR,Commercial Availability,10.0250461,76.4496282
Airtel,Pattithara,5G NR,Commercial Availability,10.7896983,76.0891149
Airtel,Payyoli,5G NR,Commercial Availability,11.5162043,75.6197655
Airtel,Perinad,5G NR,Commercial Availability,8.9429806,76.5981247
Airtel,Perinthalmanna,5G NR,Commercial Availability,10.9756774,76.2262573
Airtel,Peroor,5G NR,Commercial Availability,9.6502535,76.5638811
Airtel,Perumanna,5G NR,Commercial Availability,10.9924853,75.9540082
Airtel,Perumbavoor,5G NR,Commercial Availability,10.1147548,76.4778152
Airtel,Peruvayal,5G NR,Commercial Availability,11.2640171,75.8935604
Airtel,Pookkottur,5G NR,Commercial Availability,11.0966692,76.0644493
Airtel,Pulamanthole,5G NR,Commercial Availability,10.9012503,76.1903313
Airtel,Pullur,5G NR,Commercial Availability,12.35664,75.098765
Airtel,Puthuvype,5G NR,Commercial Availability,10.0013526,76.2220716
Airtel,Puzhathi,5G NR,Commercial Availability,11.901776,75.37543003
Airtel,Ramanattukara,5G NR,Commercial Availability,11.1780876,75.8656196
Airtel,Shoranur,5G NR,Commercial Availability,10.7637196,76.272355
Airtel,Sooranad South,5G NR,Commercial Availability,9.0880647,76.6140213
Airtel,Tanalur,5G NR,Commercial Availability,10.9517382,75.9099149
Airtel,Teekoy,5G NR,Commercial Availability,9.6993383,76.8166368
Airtel,Thalakkulathur,5G NR,Commercial Availability,11.3517775,75.7621691
Airtel,Thennala,5G NR,Commercial Availability,11.0005116,75.9312384
Airtel,Thevalakkara,5G NR,Commercial Availability,8.9976716,76.5782434
Airtel,Thrikkadavoor,5G NR,Commercial Availability,8.9205959,76.5943123
Airtel,Thrikkunnapuzha,5G NR,Commercial Availability,9.2588197,76.4112267
Airtel,Thrippunithura,5G NR,Commercial Availability,9.9440256,76.3489858
Airtel,Trivandrum,5G NR,Commercial Availability,8.4882267,76.947551
Airtel,Vadakara,5G NR,Commercial Availability,11.5970724,75.5903655
Airtel,Vadakkekad,5G NR,Commercial Availability,10.6635712,76.0028819
Airtel,Vadakkekara,5G NR,Commercial Availability,10.9311402,76.4768517
Airtel,Valapattanam,5G NR,Commercial Availability,11.907222,75.34887706
Airtel,Varappetty,5G NR,Commercial Availability,10.0184091,76.6275925
Airtel,Varappuzha,5G NR,Commercial Availability,10.0778389,76.270926
Airtel,Varkala,5G NR,Commercial Availability,8.7342288,76.7257086
Airtel,Vazhakulam,5G NR,Commercial Availability,9.9436431,76.6401055
Airtel,Vellarada,5G NR,Commercial Availability,8.4557164,77.1953476
Airtel,Venganoor,5G NR,Commercial Availability,8.3964587,77.0039878
Airtel,Villiappally,5G NR,Commercial Availability,11.6252062,75.6288269
Airtel,Ajroda,5G NR,Commercial Availability,24.5193651,77.1639132
Airtel,Alot,5G NR,Commercial Availability,23.7633306,75.5564824
Airtel,Amanganj,5G NR,Commercial Availability,24.4253121,80.0348387
Airtel,Amarpatan,5G NR,Commercial Availability,24.3159793,80.9743692
Airtel,Babai,5G NR,Commercial Availability,25.1263436,79.0381718
Airtel,Bada Malhera,5G NR,Commercial Availability,24.5626881,79.3071806
Airtel,Badarwas,5G NR,Commercial Availability,24.9750103,77.564764
Airtel,Bakayan,5G NR,Commercial Availability,23.4780868,76.9153046
Airtel,Bamor,5G NR,Commercial Availability,25.0092785,77.5483703
Airtel,Banauli,5G NR,Commercial Availability,25.07673,85.31621
Airtel,Barkheri,5G NR,Commercial Availability,24.4469152,75.2157068
Airtel,Barodi,5G NR,Commercial Availability,25.384976,77.6440715
Airtel,Barrai,5G NR,Commercial Availability,23.6992163,77.5275349
Airtel,Barwad,5G NR,Commercial Availability,17.4499867,77.7961635
Airtel,Berasia,5G NR,Commercial Availability,23.6296245,77.4326015
Airtel,Betma,5G NR,Commercial Availability,22.6875139,75.6116714
Airtel,Bhatkhedi,5G NR,Commercial Availability,23.6179658,77.5724566
Airtel,Burhanpur,5G NR,Commercial Availability,21.3118839,76.2291992
Airtel,Cakrampur,5G NR,Commercial Availability,26.3144638,78.1852984
Airtel,Chachaura-Binaganj,5G NR,Commercial Availability,24.1778426,77.0000858
Airtel,Chandanpura,5G NR,Commercial Availability,27.0317968,77.5270629
Airtel,Dalli-Rajhara,5G NR,Commercial Availability,20.5884403,81.071724
Airtel,Dhanora,5G NR,Commercial Availability,22.5296307,79.8385994
Airtel,Dharamsi,5G NR,Commercial Availability,23.7657822,75.2387879
Airtel,Gopalpura,5G NR,Commercial Availability,26.5225001,77.9789829
Airtel,Hardua,5G NR,Commercial Availability,24.1933559,81.0314836
Airtel,Indergarh,5G NR,Commercial Availability,25.9106132,78.5628784
Airtel,Itma,5G NR,Commercial Availability,24.5601982,80.744401
Airtel,Jaganpur,5G NR,Commercial Availability,26.11814385,83.69452339
Airtel,Jayanagar,5G NR,Commercial Availability,25.4890914,77.9806566
Airtel,Jhabua,5G NR,Commercial Availability,22.7696741,74.591217
Airtel,Kanawati,5G NR,Commercial Availability,24.4878907,74.8542738
Airtel,Kasrawad,5G NR,Commercial Availability,22.1229442,75.6097401
Airtel,Katangi,5G NR,Commercial Availability,21.7725576,79.8038021
Airtel,Kharora,5G NR,Commercial Availability,21.3995547,81.9278781
Airtel,Khategaon,5G NR,Commercial Availability,22.5951633,76.9062501
Airtel,Khetia,5G NR,Commercial Availability,21.6705476,74.5859189
Airtel,Khilchipura,5G NR,Commercial Availability,24.0438872,75.0728738
Airtel,Kukshi,5G NR,Commercial Availability,22.2091671,74.7592764
Airtel,Kurawar,5G NR,Commercial Availability,23.5120326,77.0251894
Airtel,Lalpur,5G NR,Commercial Availability,24.6370606,80.8474088
Airtel,Maihar,5G NR,Commercial Availability,24.260444,80.7592749
Airtel,Majan,5G NR,Commercial Availability,24.8189961,80.977578
Airtel,Mana,5G NR,Commercial Availability,23.562925,77.041347
Airtel,Manawar,5G NR,Commercial Availability,22.2344084,75.0875548
Airtel,Meghnagar,5G NR,Commercial Availability,22.9073824,74.5426348
Airtel,Mehgaon,5G NR,Commercial Availability,26.8092104,74.7571992
Airtel,Mhow,5G NR,Commercial Availability,23.9536263,77.1264267
Airtel,Mihona,5G NR,Commercial Availability,26.2838575,78.9809396
Airtel,Mohammadpura,5G NR,Commercial Availability,24.0500744,75.0905549
Airtel,Multai,5G NR,Commercial Availability,21.7745903,78.2635058
Airtel,Mundi,5G NR,Commercial Availability,23.8882706,76.3612675
Airtel,Nagri,5G NR,Commercial Availability,23.8476517,75.1440811
Airtel,Narayangarh,5G NR,Commercial Availability,23.4183966,74.8409515
Airtel,Narsinghgarh,5G NR,Commercial Availability,23.709099,77.088747
Airtel,Narwar,5G NR,Commercial Availability,23.071175,75.9121243
Airtel,Nawanagar,5G NR,Commercial Availability,26.0724283,83.9888601
Airtel,Nehrunagar,5G NR,Commercial Availability,16.33936,79.4698789
Airtel,Niwari,5G NR,Commercial Availability,25.3512427,78.7993878
Airtel,Paharua,5G NR,Commercial Availability,24.2965907,77.4289584
Airtel,Palda,5G NR,Commercial Availability,22.597646,76.0415463
Airtel,Pansemal,5G NR,Commercial Availability,21.6590495,74.6964526
Airtel,Rahatgarh,5G NR,Commercial Availability,23.7896536,78.3977995
Airtel,Rajgarh,5G NR,Commercial Availability,24.0051159,76.733677
Airtel,Ranipur,5G NR,Commercial Availability,22.5666222,77.9573106
Airtel,Rehti,5G NR,Commercial Availability,22.736018,77.433525
Airtel,Sabalgarh,5G NR,Commercial Availability,26.2483936,77.4099835
Airtel,Sanawad,5G NR,Commercial Availability,22.1716912,76.0724656
Airtel,Sarangarh,5G NR,Commercial Availability,21.5856358,83.0782699
Airtel,Sausar,5G NR,Commercial Availability,21.6512303,78.802091
Airtel,Seoni,5G NR,Commercial Availability,22.0910049,79.5507791
Airtel,Shamgarh,5G NR,Commercial Availability,24.1877674,75.6380582
Airtel,Shujalpur,5G NR,Commercial Availability,23.3897362,76.712074
Airtel,Silwani,5G NR,Commercial Availability,23.3011771,78.4404437
Airtel,Simrai,5G NR,Commercial Availability,25.9233509,77.5004768
Airtel,Sitamau,5G NR,Commercial Availability,24.0153312,75.3541182
Airtel,Sundra,5G NR,Commercial Availability,28.2473165,76.2636881
Airtel,Susner,5G NR,Commercial Availability,23.9439309,76.0995515
Airtel,Suthaliya,5G NR,Commercial Availability,23.9956454,77.1391216
Airtel,Suwasara,5G NR,Commercial Availability,24.5542277,75.2442241
Airtel,Tal,5G NR,Commercial Availability,24.9187834,75.2316928
Airtel,Tarana,5G NR,Commercial Availability,23.3325108,76.0410672
Airtel,Tekanpur,5G NR,Commercial Availability,25.9914553,78.2811498
Airtel,Timarni,5G NR,Commercial Availability,24.1939086,76.6456515
Airtel,Udaipura,5G NR,Commercial Availability,23.0745681,78.5133515
Airtel,Umariya,5G NR,Commercial Availability,24.2865522,80.1464261
Airtel,Vijayraghavgarh,5G NR,Commercial Availability,23.9960338,80.6042917
Airtel,Ahmadnagar,5G NR,Commercial Availability,31.78524,72.8894826
Airtel,Ahmadpur,5G NR,Commercial Availability,18.7061242,76.9377313
Airtel,Akola,5G NR,Commercial Availability,20.70593,77.0219
Airtel,Akot,5G NR,Commercial Availability,21.09180665,77.06656431
Airtel,Ambarnath,5G NR,Commercial Availability,19.2015607,73.2004771
Airtel,Ambejogai,5G NR,Commercial Availability,18.7318232,76.3854836
Airtel,Amgaon,5G NR,Commercial Availability,21.1259974,79.73579056
Airtel,Anjangaon,5G NR,Commercial Availability,21.16311215,77.31161935
Airtel,Ardhapur,5G NR,Commercial Availability,19.2874373,77.3750781
Airtel,Arvi,5G NR,Commercial Availability,20.7468462,74.7140907
Airtel,Ashta,5G NR,Commercial Availability,20.779217,78.28484643
Airtel,Atpadi,5G NR,Commercial Availability,17.4229373,74.9391219
Airtel,Ausa,5G NR,Commercial Availability,18.2510243,76.500958
Airtel,Balapur,5G NR,Commercial Availability,20.67073325,76.76931385
Airtel,Ballarpur,5G NR,Commercial Availability,19.8160081,79.6696543
Airtel,Banosa,5G NR,Commercial Availability,20.91699955,77.31565969
Airtel,Baramati,5G NR,Commercial Availability,18.1478834,74.5733979
Airtel,Bela,5G NR,Commercial Availability,21.4201527,77.43057946
Airtel,Bhadravati,5G NR,Commercial Availability,13.8502075,75.7037863
Airtel,Bhagur,5G NR,Commercial Availability,19.320631,75.1998205
Airtel,Bhandara City,5G NR,Commercial Availability,21.1706698,79.65658
Airtel,Bhawan,5G NR,Commercial Availability,20.2603855,75.640912
Airtel,Bhiwandi Nizampur,5G NR,Commercial Availability,19.294067,73.06644757
Airtel,Bhokardan,5G NR,Commercial Availability,20.2569753,75.7702635
Airtel,Bhor,5G NR,Commercial Availability,18.1508064,73.8430594
Airtel,Bhukum,5G NR,Commercial Availability,18.4945396,73.7214015
Airtel,Bhusawal,5G NR,Commercial Availability,21.04572,75.7808079
Airtel,Bidkin,5G NR,Commercial Availability,19.7038137,75.3022753
Airtel,BODWAD,5G NR,Commercial Availability,21.0108142,76.250267
Airtel,Boisar,5G NR,Commercial Availability,19.8041943,72.7495538
Airtel,Bori,5G NR,Commercial Availability,20.0726175,76.61884573
Airtel,Borkhedi,5G NR,Commercial Availability,20.0784595,76.55645954
Airtel,Chakan,5G NR,Commercial Availability,18.76027,73.86303
Airtel,Chandur,5G NR,Commercial Availability,20.6477854,76.99922516
Airtel,Chandur Railway,5G NR,Commercial Availability,20.8217624,77.97801489
Airtel,Chandurbazar,5G NR,Commercial Availability,21.2441224,77.75051093
Airtel,Chandvad,5G NR,Commercial Availability,20.3278147,74.2387228
Airtel,Chicholi,5G NR,Commercial Availability,21.0869078,79.55947732
Airtel,Chiplun,5G NR,Commercial Availability,17.5330311,73.5123013
Airtel,Chopda,5G NR,Commercial Availability,21.2471857,75.2989555
Airtel,Dadar,5G NR,Commercial Availability,34.552275,73.257835
Airtel,Darwha,5G NR,Commercial Availability,20.3096454,77.7719299
Airtel,Daryapur,5G NR,Commercial Availability,20.92115855,77.3475232
Airtel,Dattapur Dhamangaon,5G NR,Commercial Availability,20.7815291,78.13930699
Airtel,Deolali Pravara,5G NR,Commercial Availability,19.4736501,74.6203891
Airtel,Desaiganj,5G NR,Commercial Availability,20.6237703,79.962602
Airtel,Dharmabad,5G NR,Commercial Availability,18.8914495,77.8440319
Airtel,Dhumalwadi,5G NR,Commercial Availability,18.9406788,75.6638288
Airtel,Digras,5G NR,Commercial Availability,20.1041813,77.7167937
Airtel,Diksal,5G NR,Commercial Availability,18.9677843,73.3297276
Airtel,Dindori,5G NR,Commercial Availability,20.2037292,73.8325882
Airtel,Dongargaon,5G NR,Commercial Availability,20.2991083,76.46123877
Airtel,Erandol,5G NR,Commercial Availability,20.9238978,75.3293049
Airtel,Faizpur,5G NR,Commercial Availability,21.1637085,75.8559805
Airtel,Fursungi,5G NR,Commercial Availability,18.4726271,73.9791077
Airtel,Gadchiroli,5G NR,Commercial Availability,20.1853965,80.003509
Airtel,Gangakhed,5G NR,Commercial Availability,18.9692648,76.7504256
Airtel,Gangapur,5G NR,Commercial Availability,22.199755,88.4585354
Airtel,Georai,5G NR,Commercial Availability,19.2625294,75.7504928
Airtel,Ghoti Bk.,5G NR,Commercial Availability,17.2346367,74.6369075
Airtel,Ghugus,5G NR,Commercial Availability,19.9433575,79.1199701
Airtel,Ghulewadi,5G NR,Commercial Availability,17.3144444,74.7911024
Airtel,Goregaon,5G NR,Commercial Availability,18.153715,73.2950641
Airtel,Hadgaon,5G NR,Commercial Availability,18.6330903,75.9976673
Airtel,Hiwarkhed,5G NR,Commercial Availability,20.2596859,76.37133264
Airtel,Ichalkaranji,5G NR,Commercial Availability,16.709,74.45608
Airtel,Indapur,5G NR,Commercial Availability,18.1170654,75.0264033
Airtel,Jalgaon Kh.,5G NR,Commercial Availability,21.0102583,75.6986922
Airtel,Jamkhed,5G NR,Commercial Availability,20.2767805,77.0863116
Airtel,Jamner,5G NR,Commercial Availability,20.8084074,75.7801609
Airtel,Jat,5G NR,Commercial Availability,19.90727785,76.60344521
Airtel,Jejuri,5G NR,Commercial Availability,18.2768994,74.1602287
Airtel,Jintur,5G NR,Commercial Availability,19.6060365,76.6889565
Airtel,Kaij,5G NR,Commercial Availability,18.7141179,76.0651612
Airtel,Kalamb,5G NR,Commercial Availability,20.4448725,78.3248976
Airtel,Kalameshwar,5G NR,Commercial Availability,21.2374393,78.9081689
Airtel,Kalwan,5G NR,Commercial Availability,20.490904,74.0240765
Airtel,Kameri,5G NR,Commercial Availability,17.0076392,74.2611433
Airtel,Kandhar,5G NR,Commercial Availability,18.8718185,77.1924092
Airtel,Kanhan,5G NR,Commercial Availability,21.2290483,79.2396426
Airtel,Kannad,5G NR,Commercial Availability,20.2654298,75.1322409
Airtel,Karanja,5G NR,Commercial Availability,21.1629711,78.4102353
Airtel,Karjat,5G NR,Commercial Availability,18.9127655,73.3228202
Airtel,Karla,5G NR,Commercial Availability,20.40661655,76.86210702
Airtel,Karmala,5G NR,Commercial Availability,20.2492531,77.9063702
Airtel,Kasegaon,5G NR,Commercial Availability,17.6167432,75.3292688
Airtel,Katkar,5G NR,Commercial Availability,19.8158511,72.7371868
Airtel,Katol,5G NR,Commercial Availability,21.2751818,78.5865696
Airtel,Khandala,5G NR,Commercial Availability,18.0583963,74.0148194
Airtel,Khandale,5G NR,Commercial Availability,20.9704613,75.8270574
Airtel,Khapa,5G NR,Commercial Availability,21.0667419,79.69771691
Airtel,Kodoli,5G NR,Commercial Availability,20.2244693,75.8426356
Airtel,Kon,5G NR,Commercial Availability,19.2483851,73.104778
Airtel,Kopargaon,5G NR,Commercial Availability,19.885,74.4762
Airtel,Koregaon,5G NR,Commercial Availability,17.7004918,74.1580401
Airtel,Kuran,5G NR,Commercial Availability,19.3596662,75.7477176
Airtel,Latur,5G NR,Commercial Availability,18.40879,76.56038
Airtel,Linga,5G NR,Commercial Availability,21.52182265,78.4181276
Airtel,Lonand,5G NR,Commercial Availability,18.0387975,74.186926
Airtel,Loni,5G NR,Commercial Availability,28.7317295,77.2900919
Airtel,Mahadula,5G NR,Commercial Availability,21.15528795,79.49618872
Airtel,Malkapur,5G NR,Commercial Availability,20.88151575,76.20481766
Airtel,Malshiras,5G NR,Commercial Availability,18.4089216,74.2332213
Airtel,Manchar,5G NR,Commercial Availability,19.0033298,73.942711
Airtel,Mangaon,5G NR,Commercial Availability,18.2381652,73.2820797
Airtel,Manjari,5G NR,Commercial Availability,20.7650024,77.82410744
Airtel,Manmad,5G NR,Commercial Availability,20.2519828,74.4392286
Airtel,Manor,5G NR,Commercial Availability,19.7227662,72.9096153
Airtel,Mantha,5G NR,Commercial Availability,19.6443869,76.3869764
Airtel,Mehkar,5G NR,Commercial Availability,20.1508476,76.5690168
Airtel,Mohgaon,5G NR,Commercial Availability,21.30472865,79.80523334
Airtel,Muktainagar,5G NR,Commercial Availability,21.0465502,76.0593789
Airtel,Mul,5G NR,Commercial Availability,20.0651224,79.6767277
Airtel,Murud,5G NR,Commercial Availability,18.403281,76.2408223
Airtel,Musalgaon,5G NR,Commercial Availability,19.8346768,74.0535946
Airtel,Nagothane,5G NR,Commercial Availability,18.5440657,73.1362935
Airtel,Nande,5G NR,Commercial Availability,18.5583319,73.7146676
Airtel,Nandgaon,5G NR,Commercial Availability,21.3573861,78.23305649
Airtel,Nandurbar,5G NR,Commercial Availability,21.363778,74.2411418
Airtel,Narayangaon,5G NR,Commercial Availability,19.5847794,75.7553887
Airtel,Natepute,5G NR,Commercial Availability,17.9004477,74.7526591
Airtel,Nerle,5G NR,Commercial Availability,17.0917209,74.22458
Airtel,Nevasa,5G NR,Commercial Availability,19.5516273,74.9263118
Airtel,Nijampur,5G NR,Commercial Availability,20.0557448,76.58309125
Airtel,Nilanga,5G NR,Commercial Availability,18.1291893,76.7494127
Airtel,Niphad,5G NR,Commercial Availability,20.0796924,74.1071124
Airtel,Ozar,5G NR,Commercial Availability,20.7054212,75.3280592
Airtel,Pachora,5G NR,Commercial Availability,20.667858,75.3505158
Airtel,Paithan,5G NR,Commercial Availability,19.4733594,75.3868103
Airtel,Palghar,5G NR,Commercial Availability,19.6978751,72.7686942
