operator,city_name,deployment_type,status,lat,long
Airtel,Dhari,5G NR,Commercial Availability,21.3280712,71.0262213
Airtel,Dhola,5G NR,Commercial Availability,21.8185988,71.74016407
Airtel,Dhoraji,5G NR,Commercial Availability,21.734812,70.4491538
Airtel,Dhrab,5G NR,Commercial Availability,22.8341773,69.6804428
Airtel,Dhrangadhra,5G NR,Commercial Availability,22.9914292,71.4663753
Airtel,Dungra,5G NR,Commercial Availability,29.4321017,79.8971273
Airtel,Dwarka,5G NR,Commercial Availability,22.2471009,68.9742446
Airtel,Gadhada,5G NR,Commercial Availability,21.9682625,71.5769241
Airtel,Gandhipura,5G NR,Commercial Availability,12.9712593,77.7549625
Airtel,Ganpatpura,5G NR,Commercial Availability,22.0604248,73.1916983
Airtel,Gariadhar,5G NR,Commercial Availability,21.5385705,71.5792958
Airtel,Ghumasan,5G NR,Commercial Availability,23.3486121,72.4427349
Airtel,Godhra,5G NR,Commercial Availability,22.7788,73.61428
Airtel,Hajira,5G NR,Commercial Availability,22.8403869,69.3516683
Airtel,Halol,5G NR,Commercial Availability,22.5058547,73.4715851
Airtel,Himatnagar,5G NR,Commercial Availability,23.61477,73.03052
Airtel,Jagana,5G NR,Commercial Availability,24.1250518,72.4240752
Airtel,Jambusar,5G NR,Commercial Availability,22.0514367,72.8069758
Airtel,Jarod,5G NR,Commercial Availability,23.924132,77.8905225
Airtel,Jasdan,5G NR,Commercial Availability,22.0399,71.2046
Airtel,Jetpur,5G NR,Commercial Availability,21.7543725,70.6189391
Airtel,Kadi,5G NR,Commercial Availability,23.2969449,72.3306381
Airtel,Kalavad,5G NR,Commercial Availability,22.2143736,70.3834253
Airtel,Kamrej,5G NR,Commercial Availability,21.2797773,72.948269
Airtel,Kapadvanj,5G NR,Commercial Availability,23.0232402,73.0727531
Airtel,Karanj,5G NR,Commercial Availability,23.3335082,76.0946559
Airtel,Karjan,5G NR,Commercial Availability,21.3071902,73.0086542
Airtel,Keshod,5G NR,Commercial Availability,21.30113,70.2524024
Airtel,Khambhat,5G NR,Commercial Availability,22.3166806,72.6243126
Airtel,Kheda,5G NR,Commercial Availability,22.7507759,72.6847314
Airtel,Khedbrahma,5G NR,Commercial Availability,24.0310797,73.0484074
Airtel,Kheralu,5G NR,Commercial Availability,23.8851474,72.6172316
Airtel,Khodiyar,5G NR,Commercial Availability,23.06384,72.5430733
Airtel,Kim,5G NR,Commercial Availability,21.4037337,72.9237693
Airtel,Kolavada,5G NR,Commercial Availability,15.3417606,75.4205464
Airtel,Kosamba,5G NR,Commercial Availability,21.4666151,72.9518617
Airtel,Kotda,5G NR,Commercial Availability,24.3568612,73.1797385
Airtel,Mangrol,5G NR,Commercial Availability,21.575642,72.8565391
Airtel,Mansa,5G NR,Commercial Availability,23.425103,72.6583024
Airtel,Modasa,5G NR,Commercial Availability,23.46287,73.29994
Airtel,Mogar,5G NR,Commercial Availability,22.521442,73.0199469
Airtel,Nagalpar Moti,5G NR,Commercial Availability,23.1096151,69.9899482
Airtel,Nari,5G NR,Commercial Availability,23.318415,69.464364
Airtel,Navli,5G NR,Commercial Availability,22.5010009,72.9609211
Airtel,Nugar,5G NR,Commercial Availability,23.5977044,72.3175427
Airtel,Padra,5G NR,Commercial Availability,22.2411191,73.0857027
Airtel,Palej,5G NR,Commercial Availability,21.9219251,73.0754132
Airtel,Pardi,5G NR,Commercial Availability,20.5116135,72.9410127
Airtel,Petlad,5G NR,Commercial Availability,22.4770467,72.8003365
Airtel,Pipli,5G NR,Commercial Availability,22.388001,72.2363123
Airtel,Por,5G NR,Commercial Availability,22.137605,73.1872916
Airtel,Porbandar,5G NR,Commercial Availability,21.64171,69.62927
Airtel,Prantij,5G NR,Commercial Availability,23.39009355,72.83209868
Airtel,Radhanpur,5G NR,Commercial Availability,23.8315668,71.6103884
Airtel,Rajoda,5G NR,Commercial Availability,27.2706327,74.1667914
Airtel,Rajpur,5G NR,Commercial Availability,23.8024128,72.1206362
Airtel,Rajula,5G NR,Commercial Availability,21.038617,71.4438845
Airtel,Randheja,5G NR,Commercial Availability,23.2917067,72.6380728
Airtel,Rapar,5G NR,Commercial Availability,23.57215,70.6465877
Airtel,Ratanpur,5G NR,Commercial Availability,22.735063,72.710266
Airtel,Sanand,5G NR,Commercial Availability,22.9924509,72.3825613
Airtel,Sanjan,5G NR,Commercial Availability,20.19184,72.8185509
Airtel,Sankarda,5G NR,Commercial Availability,25.3615701,75.6302315
Airtel,Sari,5G NR,Commercial Availability,22.817268,70.8190024
Airtel,Savarkundla,5G NR,Commercial Availability,21.3394524,71.3082758
Airtel,Savli,5G NR,Commercial Availability,22.562511,73.2230996
Airtel,Sidhpur,5G NR,Commercial Availability,22.10390075,69.46479455
Airtel,Sikka,5G NR,Commercial Availability,22.4290087,69.8432372
Airtel,Sojitra,5G NR,Commercial Availability,22.5391166,72.7192782
Airtel,Talaja,5G NR,Commercial Availability,21.3545788,72.0368814
Airtel,Talod,5G NR,Commercial Availability,23.3530428,72.9510592
Airtel,Telav,5G NR,Commercial Availability,22.9830383,72.4352211
Airtel,Thara,5G NR,Commercial Availability,32.6325174,76.0012936
Airtel,Tharad,5G NR,Commercial Availability,24.3897272,71.6292685
Airtel,Thasra,5G NR,Commercial Availability,22.7971776,73.2100076
Airtel,Thawar,5G NR,Commercial Availability,30.6067582,73.5624834
Airtel,Umra,5G NR,Commercial Availability,27.4338988,77.3714948
Airtel,Umreth,5G NR,Commercial Availability,22.6990518,73.115045
Airtel,Unjha,5G NR,Commercial Availability,23.8042717,72.3912763
Airtel,Upleta,5G NR,Commercial Availability,21.7427316,70.2820025
Airtel,Vadali,5G NR,Commercial Availability,23.9411124,73.0403755
Airtel,Vadsar,5G NR,Commercial Availability,23.3424339,68.7771935
Airtel,Valan,5G NR,Commercial Availability,19.449711,74.7573832
Airtel,Vasona,5G NR,Commercial Availability,20.2058003,73.0261214
Airtel,Vav,5G NR,Commercial Availability,24.363947,71.5123139
Airtel,Viramgam,5G NR,Commercial Availability,23.1224522,72.0483946
Airtel,Visavadar,5G NR,Commercial Availability,21.3417058,70.7534299
Airtel,Visnagar,5G NR,Commercial Availability,23.7036823,72.5404601
Airtel,Vyara,5G NR,Commercial Availability,21.11256,73.38855
Airtel,Barara,5G NR,Commercial Availability,30.2142228,77.0383644
Airtel,Cheeka,5G NR,Commercial Availability,30.048095,76.3338623
Airtel,Dadlana,5G NR,Commercial Availability,29.4931556,76.8943361
Airtel,Fatehabad,5G NR,Commercial Availability,29.50772,75.45195
Airtel,Ganaur,5G NR,Commercial Availability,30.2713546,76.48525
Airtel,Indri,5G NR,Commercial Availability,29.8789408,77.0520633
Airtel,Ismailabad,5G NR,Commercial Availability,30.1305996,71.3525951
Airtel,Jind,5G NR,Commercial Availability,29.32112,76.30583
Airtel,Kaithal,5G NR,Commercial Availability,29.78567,76.39845
Airtel,Mullana,5G NR,Commercial Availability,30.2750178,77.04839547
Airtel,Nilokheri,5G NR,Commercial Availability,29.8397737,76.9318026
Airtel,Pinjore,5G NR,Commercial Availability,30.8042411,76.9149498
Airtel,Pundri,5G NR,Commercial Availability,29.7607616,76.5590514
Airtel,Ratia,5G NR,Commercial Availability,29.6850736,75.5732425
Airtel,Safidon,5G NR,Commercial Availability,29.4047614,76.6599089
Airtel,Tohana,5G NR,Commercial Availability,32.404704,75.1002207
Airtel,Uchana,5G NR,Commercial Availability,29.7387917,76.9687956
Airtel,Yamunanagar,5G NR,Commercial Availability,30.1231349,77.286329
Airtel,Aleo,5G NR,Commercial Availability,32.2284073,77.1977527
Airtel,Amb,5G NR,Commercial Availability,31.6852327,76.1175499
Airtel,Badripur,5G NR,Commercial Availability,31.7898504,73.6047557
Airtel,Bajaura,5G NR,Commercial Availability,31.8469249,77.1610755
Airtel,Bhatawali,5G NR,Commercial Availability,27.2362012,77.281394
Airtel,Devinagar,5G NR,Commercial Availability,30.2197773,76.4952399
Airtel,Gagret,5G NR,Commercial Availability,31.6620976,76.0624707
Airtel,Indora,5G NR,Commercial Availability,32.1379,75.6900501
Airtel,Joginder Nagar,5G NR,Commercial Availability,31.9901487,76.7929928
Airtel,Kala Amb,5G NR,Commercial Availability,32.0131069,76.6687667
Airtel,Kalri,5G NR,Commercial Availability,32.9433369,73.538612
Airtel,Kather,5G NR,Commercial Availability,31.6717647,77.284864
Airtel,Kishanpura,5G NR,Commercial Availability,26.7026028,75.6272006
Airtel,Mehatpur,5G NR,Commercial Availability,31.4089781,76.3464244
Airtel,Nihalgarh,5G NR,Commercial Availability,30.956207,75.1200642
Airtel,Paonta,5G NR,Commercial Availability,30.4384439,77.6211774
Airtel,Parwanoo,5G NR,Commercial Availability,30.8421747,76.95351969
Airtel,Rehan,5G NR,Commercial Availability,32.689983,74.2965221
Airtel,Rewalsar,5G NR,Commercial Availability,31.6324806,76.8332983
Airtel,Sahib,5G NR,Commercial Availability,30.4384439,77.6211774
Airtel,Sultanpur,5G NR,Commercial Availability,31.9639503,77.1101403
Airtel,Theog,5G NR,Commercial Availability,31.1198924,77.358982
Airtel,Bhalwal,5G NR,Commercial Availability,32.2710743,72.896564
Airtel,Doda,5G NR,Commercial Availability,33.1449112,75.5473969
Airtel,Ganderbal,5G NR,Commercial Availability,34.1913902,74.7962566
Airtel,Gano Pora,5G NR,Commercial Availability,33.7169481,74.8568038
Airtel,Hatta,5G NR,Commercial Availability,21.723185,80.2740955
Airtel,Jagti,5G NR,Commercial Availability,25.3257182,77.8121173
Airtel,Jourian,5G NR,Commercial Availability,32.8331454,74.5779955
Airtel,Kharian,5G NR,Commercial Availability,32.8100237,73.8663245
Airtel,Khrew,5G NR,Commercial Availability,34.0198524,74.9995393
Airtel,Lal Pora,5G NR,Commercial Availability,34.5437028,74.4657575
Airtel,Mattan,5G NR,Commercial Availability,33.7625855,75.2099476
Airtel,Nagrota,5G NR,Commercial Availability,33.0886562,75.6371891
Airtel,Noorpora,5G NR,Commercial Availability,33.9027935,75.0400991
Airtel,Pahalgam,5G NR,Commercial Availability,34.0322048,75.3226479
Airtel,Panzgam,5G NR,Commercial Availability,34.4842647,74.0728136
Airtel,Pulwama,5G NR,Commercial Availability,33.8756947,74.9003129
Airtel,Punch,5G NR,Commercial Availability,33.7670004,74.0957143
Airtel,Purana,5G NR,Commercial Availability,24.3134483,79.9741478
Airtel,Ramban,5G NR,Commercial Availability,33.2387042,75.2404448
Airtel,Sherpur,5G NR,Commercial Availability,28.040357,76.7628479
Airtel,Singhpora,5G NR,Commercial Availability,34.1944593,74.4556063
Airtel,Sunderbani,5G NR,Commercial Availability,33.0499685,74.4877338
Airtel,Tanda,5G NR,Commercial Availability,33.057666,74.4361496
Airtel,Tangdhar,5G NR,Commercial Availability,34.3979159,73.861331
Airtel,Thanamandi,5G NR,Commercial Availability,33.5388331,74.3683355
Airtel,Bachra,5G NR,Commercial Availability,23.6905539,85.0711288
Airtel,Basukinath,5G NR,Commercial Availability,24.3896138,87.0702427
Airtel,Bishrampur,5G NR,Commercial Availability,24.2530099,83.9250112
Airtel,Borio,5G NR,Commercial Availability,25.0283191,87.59375408
Airtel,Chandwa,5G NR,Commercial Availability,23.675631,84.7399858
Airtel,Chatra,5G NR,Commercial Availability,24.2056663,84.8707742
Airtel,Chauparan,5G NR,Commercial Availability,24.3869745,85.2531963
Airtel,Domchanch,5G NR,Commercial Availability,24.474848,85.6921282
Airtel,Godda,5G NR,Commercial Availability,24.8269822,87.212476
Airtel,Hazaribag,5G NR,Commercial Availability,23.9924352,85.3616252
Airtel,Isri,5G NR,Commercial Availability,23.9852724,86.0292792
Airtel,Jagannathpur,5G NR,Commercial Availability,22.2211655,85.639168
Airtel,Jhumri Tilaiya,5G NR,Commercial Availability,24.4348984,85.529513
Airtel,Karma Tanr,5G NR,Commercial Availability,24.0833349,86.6999978
Airtel,Latehar,5G NR,Commercial Availability,23.74423,84.499839
Airtel,Medininagar,5G NR,Commercial Availability,24.0397192,84.0658109
Airtel,Patratu,5G NR,Commercial Availability,23.6650122,85.303518
Airtel,Phusro,5G NR,Commercial Availability,23.7601823,85.9755003
Airtel,Ratu,5G NR,Commercial Availability,23.418833,85.2206897
Airtel,Saunda,5G NR,Commercial Availability,23.6645525,85.326932
Airtel,Adyar,5G NR,Commercial Availability,12.8686235,74.9292875
Airtel,Anekal,5G NR,Commercial Availability,12.7086373,77.6993972
Airtel,Bagalkot,5G NR,Commercial Availability,16.17254,75.65572
Airtel,Bellary,5G NR,Commercial Availability,15.1433952,76.9193876
Airtel,Bethamangala,5G NR,Commercial Availability,13.0062969,78.3299172
Airtel,Bijapur,5G NR,Commercial Availability,16.8269911,75.7175387
Airtel,Channagiri,5G NR,Commercial Availability,14.0252,75.925
Airtel,Davanagere,5G NR,Commercial Availability,14.4661266,75.9206361
Airtel,Gulbarga,5G NR,Commercial Availability,17.3310003,76.8334228
Airtel,Harekala,5G NR,Commercial Availability,12.8505478,74.9171975
Airtel,Hejamadi,5G NR,Commercial Availability,13.1091716,74.778277
Airtel,Heragu,5G NR,Commercial Availability,13.0562473,76.2648112
Airtel,Hosakote,5G NR,Commercial Availability,12.4346742,76.2481469
Airtel,Ingalaguppe,5G NR,Commercial Availability,12.5529965,76.6726563
Airtel,Kampli,5G NR,Commercial Availability,15.4061695,76.604451
Airtel,Kondenahalli,5G NR,Commercial Availability,13.1551717,77.7383331
Airtel,Krishnarajanagara,5G NR,Commercial Availability,12.438561,76.3836699
Airtel,Kudige,5G NR,Commercial Availability,12.4912625,75.9525252
Airtel,Mallar,5G NR,Commercial Availability,29.6821106,74.4606168
Airtel,Mangalore,5G NR,Commercial Availability,12.8698101,74.8430082
Airtel,Melagodu,5G NR,Commercial Availability,13.0287228,76.2332357
Airtel,Mulki,5G NR,Commercial Availability,13.0904094,74.7870474
Airtel,Mysore,5G NR,Commercial Availability,12.3051828,76.6553609
Airtel,Ragihalli,5G NR,Commercial Availability,12.7386426,77.5745803
Airtel,Samudravalli,5G NR,Commercial Availability,12.9590593,76.1157345
Airtel,Sarjapura,5G NR,Commercial Availability,12.8600866,77.7861352
Airtel,Shimoga,5G NR,Commercial Availability,13.9326093,75.574978
Airtel,Shirali,5G NR,Commercial Availability,14.0287378,74.5278223
Airtel,Thindlu,5G NR,Commercial Availability,13.0737171,77.5669771
Airtel,Tiptur,5G NR,Commercial Availability,13.258575,76.4737675
Airtel,Tumkur,5G NR,Commercial Availability,13.3400771,77.1006208
Airtel,Udupi,5G NR,Commercial Availability,13.33712,74.7466
Airtel,Vanakanahalli,5G NR,Commercial Availability,12.6720709,77.694284
Airtel,Yambarahalli,5G NR,Commercial Availability,13.3160887,77.7014509
Airtel,Adoor,5G NR,Commercial Availability,9.1529656,76.7355742
Airtel,Alamcode,5G NR,Commercial Availability,8.7199176,76.8133694
Airtel,Alathur,5G NR,Commercial Availability,10.6458971,76.5436079
Airtel,Ambalappuzha,5G NR,Commercial Availability,9.3833013,76.3678474
Airtel,Anad,5G NR,Commercial Availability,8.6330743,77.0110095
Airtel,Anakkara,5G NR,Commercial Availability,9.6646996,77.1580992
Airtel,Anchal,5G NR,Commercial Availability,8.9292657,76.9065012
Airtel,Areekode,5G NR,Commercial Availability,11.2345587,76.049183
Airtel,Arookutty,5G NR,Commercial Availability,9.8647363,76.3240533
Airtel,Arpookara,5G NR,Commercial Availability,9.6324102,76.4833591
Airtel,Athirampuzha,5G NR,Commercial Availability,9.6678442,76.5328609
Airtel,Attingal,5G NR,Commercial Availability,8.69503,76.81788
Airtel,Azhikode,5G NR,Commercial Availability,11.9264746,75.32314059
Airtel,Azhiyur,5G NR,Commercial Availability,11.6882677,75.5428264
Airtel,Azhoor,5G NR,Commercial Availability,9.2552818,76.7807776
Airtel,Beypore,5G NR,Commercial Availability,11.1790668,75.8101768
Airtel,Chalissery,5G NR,Commercial Availability,10.7353306,76.0875611
Airtel,Changanassery,5G NR,Commercial Availability,9.44589,76.54097
Airtel,Chavakkad,5G NR,Commercial Availability,10.5810467,76.0232975
Airtel,Cheranallur,5G NR,Commercial Availability,10.0405599,76.2805116
Airtel,Cherthala,5G NR,Commercial Availability,9.6862464,76.3425849
Airtel,Chirakkal,5G NR,Commercial Availability,11.9125378,75.358893
Airtel,Chithari,5G NR,Commercial Availability,25.233494,79.9009899
Airtel,Chorode,5G NR,Commercial Availability,11.6317134,75.6003758
Airtel,Clappana,5G NR,Commercial Availability,9.100677,76.4943052
Airtel,Edavilangu,5G NR,Commercial Availability,10.2407638,76.1700362
Airtel,Elamkulam,5G NR,Commercial Availability,9.9728177,76.3006732
Airtel,Elamkunnapuzha,5G NR,Commercial Availability,10.030615,76.2220886
Airtel,Elampalloor,5G NR,Commercial Availability,8.9560073,76.6709397
Airtel,Engandiyur,5G NR,Commercial Availability,10.5031559,76.0620832
Airtel,Erattupetta,5G NR,Commercial Availability,9.6879884,76.7797651
Airtel,Ettumanoor,5G NR,Commercial Availability,9.6701806,76.5577768
Airtel,Ezhamkulam,5G NR,Commercial Availability,9.1535061,76.7712232
Airtel,Ezhupunna,5G NR,Commercial Availability,9.8198696,76.3020996
Airtel,Feroke,5G NR,Commercial Availability,11.1825447,75.8375372
Airtel,Iringal,5G NR,Commercial Availability,11.5592623,75.6109609
Airtel,Kadappuram,5G NR,Commercial Availability,12.165201,75.135723
Airtel,Kalady,5G NR,Commercial Availability,10.1666308,76.4390495
Airtel,Kalamassery,5G NR,Commercial Availability,10.0593517,76.3206787
Airtel,Kallur,5G NR,Commercial Availability,11.9442597,75.5800962
Airtel,Kanhangad,5G NR,Commercial Availability,12.33247,75.09615
Airtel,Kannur,5G NR,Commercial Availability,11.90135,75.38679
Airtel,Kappur,5G NR,Commercial Availability,10.7718539,76.0722545
Airtel,Karakulam,5G NR,Commercial Availability,8.5625502,76.9838718
Airtel,Kavanoor,5G NR,Commercial Availability,11.1946428,76.064549
Airtel,Kizhakkekallada,5G NR,Commercial Availability,9.0099385,76.6551871
Airtel,Kizhakkoth,5G NR,Commercial Availability,11.3702772,75.8923638
Airtel,Kodakara,5G NR,Commercial Availability,10.3717111,76.3042007
Airtel,Kodur,5G NR,Commercial Availability,17.70876,78.02054
Airtel,Kondotty,5G NR,Commercial Availability,11.1457203,75.9643753
Airtel,Kothamangalam,5G NR,Commercial Availability,10.0640341,76.6218187
Airtel,Kottakkal,5G NR,Commercial Availability,11.0004806,76.004758
Airtel,Kottarakkara,5G NR,Commercial Availability,9.0055368,76.7832172
Airtel,Kulathoor,5G NR,Commercial Availability,8.5372683,76.8801999
Airtel,Kulukkallur,5G NR,Commercial Availability,10.8654939,76.229507
Airtel,Kumbalam,5G NR,Commercial Availability,9.8906366,76.3123749
Airtel,Kunnamkulam,5G NR,Commercial Availability,10.6510912,76.0687448
Airtel,Kuttippuram,5G NR,Commercial Availability,10.8445683,76.0330703
Airtel,Madavoor,5G NR,Commercial Availability,8.8116454,76.820591
Airtel,Malayinkeezhu,5G NR,Commercial Availability,8.4901972,77.0378323
Airtel,Mannur,5G NR,Commercial Availability,11.9719035,75.5619025
Airtel,Maradu,5G NR,Commercial Availability,9.9397588,76.3286304
Airtel,Marampilly,5G NR,Commercial Availability,10.1106743,76.4193428
Airtel,Mavoor,5G NR,Commercial Availability,11.2607979,75.9529912
Airtel,Mayyanad,5G NR,Commercial Availability,8.8395937,76.6459316
Airtel,Moothakunnam,5G NR,Commercial Availability,10.1885651,76.2024818
Airtel,Morayur,5G NR,Commercial Availability,11.1337797,76.0166475
Airtel,Mulavukad,5G NR,Commercial Availability,10.01973815,76.25029873
Airtel,Mynagappally,5G NR,Commercial Availability,9.039542,76.5840215
Airtel,Naduvattom,5G NR,Commercial Availability,10.8765853,76.0123316
Airtel,Nagar,5G NR,Commercial Availability,8.4732021,76.9519433
Airtel,Narikkuni,5G NR,Commercial Availability,11.3670609,75.8635766
Airtel,Nedumbassery,5G NR,Commercial Availability,10.1595172,76.3895183
Airtel,Neduvathoor,5G NR,Commercial Availability,8.9954402,76.7399321
Airtel,Njarackal,5G NR,Commercial Availability,10.0420124,76.2192723
Airtel,Ottappalam,5G NR,Commercial Availability,10.7732226,76.3772453
Airtel,Ozhur,5G NR,Commercial Availability,10.9641334,75.9066202
Airtel,Pallikkal,5G NR,Commercial Availability,11.7772588,75.976909
Airtel,Pallikkara,5G NR,Commercial Availability,10.0256394,76.4033185
Airtel,Pallikkunnu,5G NR,Commercial Availability,11.3499345,76.3464323
Airtel,Pallippuram,5G NR,Commercial Availability,9.7605593,76.3626011
Airtel,Panachikkad,5G NR,Commercial Availability,10.9814638,76.1213281
Airtel,Panayam,5G NR,Commercial Availability,8.962758,76.6189148
Airtel,Panmana,5G NR,Commercial Availability,9.0082147,76.5425181
Airtel,Panoor,5G NR,Commercial Availability,11.7598284,75.5777634
Airtel,Pappinisseri,5G NR,Commercial Availability,11.9443193,75.344481
Airtel,Parappur,5G NR,Commercial Availability,11.2186268,76.0018194
Airtel,Parassala,5G NR,Commercial Availability,8.3428993,77.1547766
Airtel,Paravoor,5G NR,Commercial Availability,12.126429,75.337317
Airtel,Parippally,5G NR,Commercial Availability,8.8126644,76.7584102
Airtel,Parudur,5G NR,Commercial Availability,10.8287651,76.1166957
Airtel,Pattimattom,5G NR,Commercial Availability,10.0250461,76.4496282
Airtel,Pattithara,5G NR,Commercial Availability,10.7896983,76.0891149
Airtel,Payyoli,5G NR,Commercial Availability,11.5162043,75.6197655
Airtel,Perinad,5G NR,Commercial Availability,8.9429806,76.5981247
Airtel,Perinthalmanna,5G NR,Commercial Availability,10.9756774,76.2262573
Airtel,Peroor,5G NR,Commercial Availability,9.6502535,76.5638811
Airtel,Perumanna,5G NR,Commercial Availability,10.9924853,75.9540082
Airtel,Perumbavoor,5G NR,Commercial Availability,10.1147548,76.4778152
Airtel,Peruvayal,5G NR,Commercial Availability,11.2640171,75.8935604
Airtel,Pookkottur,5G NR,Commercial Availability,11.0966692,76.0644493
Airtel,Pulamanthole,5G NR,Commercial Availability,10.9012503,76.1903313
Airtel,Pullur,5G NR,Commercial Availability,12.35664,75.098765
Airtel,Puthuvype,5G NR,Commercial Availability,10.0013526,76.2220716
Airtel,Puzhathi,5G NR,Commercial Availability,11.901776,75.37543003
Airtel,Ramanattukara,5G NR,Commercial Availability,11.1780876,75.8656196
Airtel,Shoranur,5G NR,Commercial Availability,10.7637196,76.272355
Airtel,Sooranad South,5G NR,Commercial Availability,9.0880647,76.6140213
Airtel,Tanalur,5G NR,Commercial Availability,10.9517382,75.9099149
Airtel,Teekoy,5G NR,Commercial Availability,9.6993383,76.8166368
Airtel,Thalakkulathur,5G NR,Commercial Availability,11.3517775,75.7621691
Airtel,Thennala,5G NR,Commercial Availability,11.0005116,75.9312384
Airtel,Thevalakkara,5G NR,Commercial Availability,8.9976716,76.5782434
Airtel,Thrikkadavoor,5G NR,Commercial Availability,8.9205959,76.5943123
Airtel,Thrikkunnapuzha,5G NR,Commercial Availability,9.2588197,76.4112267
Airtel,Thrippunithura,5G NR,Commercial Availability,9.9440256,76.3489858
Airtel,Trivandrum,5G NR,Commercial Availability,8.4882267,76.947551
Airtel,Vadakara,5G NR,Commercial Availability,11.5970724,75.5903655
Airtel,Vadakkekad,5G NR,Commercial Availability,10.6635712,76.0028819
Airtel,Vadakkekara,5G NR,Commercial Availability,10.9311402,76.4768517
Airtel,Valapattanam,5G NR,Commercial Availability,11.907222,75.34887706
Airtel,Varappetty,5G NR,Commercial Availability,10.0184091,76.6275925
Airtel,Varappuzha,5G NR,Commercial Availability,10.0778389,76.270926
Airtel,Varkala,5G NR,Commercial Availability,8.7342288,76.7257086
Airtel,Vazhakulam,5G NR,Commercial Availability,9.9436431,76.6401055
Airtel,Vellarada,5G NR,Commercial Availability,8.4557164,77.1953476
Airtel,Venganoor,5G NR,Commercial Availability,8.3964587,77.0039878
Airtel,Villiappally,5G NR,Commercial Availability,11.6252062,75.6288269
Airtel,Ajroda,5G NR,Commercial Availability,24.5193651,77.1639132
Airtel,Alot,5G NR,Commercial Availability,23.7633306,75.5564824
Airtel,Amanganj,5G NR,Commercial Availability,24.4253121,80.0348387
Airtel,Amarpatan,5G NR,Commercial Availability,24.3159793,80.9743692
Airtel,Babai,5G NR,Commercial Availability,25.1263436,79.0381718
Airtel,Bada Malhera,5G NR,Commercial Availability,24.5626881,79.3071806
Airtel,Badarwas,5G NR,Commercial Availability,24.9750103,77.564764
Airtel,Bakayan,5G NR,Commercial Availability,23.4780868,76.9153046
Airtel,Bamor,5G NR,Commercial Availability,25.0092785,77.5483703
Airtel,Banauli,5G NR,Commercial Availability,25.07673,85.31621
Airtel,Barkheri,5G NR,Commercial Availability,24.4469152,75.2157068
Airtel,Barodi,5G NR,Commercial Availability,25.384976,77.6440715
Airtel,Barrai,5G NR,Commercial Availability,23.6992163,77.5275349
Airtel,Barwad,5G NR,Commercial Availability,17.4499867,77.7961635
Airtel,Berasia,5G NR,Commercial Availability,23.6296245,77.4326015
Airtel,Betma,5G NR,Commercial Availability,22.6875139,75.6116714
Airtel,Bhatkhedi,5G NR,Commercial Availability,23.6179658,77.5724566
Airtel,Burhanpur,5G NR,Commercial Availability,21.3118839,76.2291992
Airtel,Cakrampur,5G NR,Commercial Availability,26.3144638,78.1852984
Airtel,Chachaura-Binaganj,5G NR,Commercial Availability,24.1778426,77.0000858
Airtel,Chandanpura,5G NR,Commercial Availability,27.0317968,77.5270629
Airtel,Dalli-Rajhara,5G NR,Commercial Availability,20.5884403,81.071724
Airtel,Dhanora,5G NR,Commercial Availability,22.5296307,79.8385994
Airtel,Dharamsi,5G NR,Commercial Availability,23.7657822,75.2387879
Airtel,Gopalpura,5G NR,Commercial Availability,26.5225001,77.9789829
Airtel,Hardua,5G NR,Commercial Availability,24.1933559,81.0314836
Airtel,Indergarh,5G NR,Commercial Availability,25.9106132,78.5628784
Airtel,Itma,5G NR,Commercial Availability,24.5601982,80.744401
Airtel,Jaganpur,5G NR,Commercial Availability,26.11814385,83.69452339
Airtel,Jayanagar,5G NR,Commercial Availability,25.4890914,77.9806566
Airtel,Jhabua,5G NR,Commercial Availability,22.7696741,74.591217
Airtel,Kanawati,5G NR,Commercial Availability,24.4878907,74.8542738
Airtel,Kasrawad,5G NR,Commercial Availability,22.1229442,75.6097401
Airtel,Katangi,5G NR,Commercial Availability,21.7725576,79.8038021
Airtel,Kharora,5G NR,Commercial Availability,21.3995547,81.9278781
Airtel,Khategaon,5G NR,Commercial Availability,22.5951633,76.9062501
Airtel,Khetia,5G NR,Commercial Availability,21.6705476,74.5859189
Airtel,Khilchipura,5G NR,Commercial Availability,24.0438872,75.0728738
Airtel,Kukshi,5G NR,Commercial Availability,22.2091671,74.7592764
Airtel,Kurawar,5G NR,Commercial Availability,23.5120326,77.0251894
Airtel,Lalpur,5G NR,Commercial Availability,24.6370606,80.8474088
Airtel,Maihar,5G NR,Commercial Availability,24.260444,80.7592749
Airtel,Majan,5G NR,Commercial Availability,24.8189961,80.977578
Airtel,Mana,5G NR,Commercial Availability,23.562925,77.041347
Airtel,Manawar,5G NR,Commercial Availability,22.2344084,75.0875548
Airtel,Meghnagar,5G NR,Commercial Availability,22.9073824,74.5426348
Airtel,Mehgaon,5G NR,Commercial Availability,26.8092104,74.7571992
Airtel,Mhow,5G NR,Commercial Availability,23.9536263,77.1264267
Airtel,Mihona,5G NR,Commercial Availability,26.2838575,78.9809396
Airtel,Mohammadpura,5G NR,Commercial Availability,24.0500744,75.0905549
Airtel,Multai,5G NR,Commercial Availability,21.7745903,78.2635058
Airtel,Mundi,5G NR,Commercial Availability,23.8882706,76.3612675
Airtel,Nagri,5G NR,Commercial Availability,23.8476517,75.1440811
Airtel,Narayangarh,5G NR,Commercial Availability,23.4183966,74.8409515
