sdtname,dtname,stname,number_of_cell_towers
Harischandrapur - II,Maldah,WEST BENGAL,8
Harisinga,Udalguri,ASSAM,1
Harnaut,Nalanda,BIHAR,5
Haroa,North Twenty Four Parganas,WEST BENGAL,1
Harrai,Chhindwara,MADHYA PRADESH,18
Harraiya,Basti,UTTAR PRADESH,9
Harsidhi,Purba Champaran,BIHAR,82
Harsud,East Nimar,MADHYA PRADESH,1
Harur,Dharmapuri,TAMILNADU,7
Hasanganj,Katihar,BIHAR,1
Hasanganj,Unnao,UTTAR PRADESH,117
Hasanparthy,Warangal,TELANGANA,46
Hasanpur,Jyotiba Phule Nagar,UTTAR PRADESH,34
Hasanpura,Siwan,BIHAR,1
Hasnabad,North Twenty Four Parganas,WEST BENGAL,20
Haspura,Aurangabad,BIHAR,1
Hassan,Hassan,KARNATAKA,210
Hata,Kushinagar,UTTAR PRADESH,6
Hathin,Palwal,HARYANA,4
Hathras,Hathras,UTTAR PRADESH,79
Hathua,Gopalganj,BIHAR,26
Hatkanangle,Kolhapur,MAHARASHTRA,140
Hatod,Indore,MADHYA PRADESH,14
Hatta,Damoh,MADHYA PRADESH,14
Hauz Khas,South,DELHI,3268
Haveli,Pune,MAHARASHTRA,3756
Haveri,Haveri,KARNATAKA,56
Hayaghat,Darbhanga,BIHAR,3
Hayathnagar,Ranga Reddy,TELANGANA,496
Hazaribag,Hazaribagh,JHARKHAND,50
Heggadadevankote,Mysuru,KARNATAKA,23
Hemgir,Sundargarh,ODISHA,7
Hemtabad,Uttar Dinajpur,WEST BENGAL,10
Hilli,Dakshin Dinajpur,WEST BENGAL,1
Hilsa,Nalanda,BIHAR,1
Himatnagar,Sabar Kantha,GUJARAT,7
Himayathnagar,Hyderabad,TELANGANA,917
Hindaun,Karauli,RAJASTHAN,16
Hindoli,Bundi,RAJASTHAN,3
Hindupur,Anantapur,ANDHRA PRADESH,61
Hingalganj,North Twenty Four Parganas,WEST BENGAL,16
Hinganghat,Wardha,MAHARASHTRA,50
Hingna,Nagpur,MAHARASHTRA,124
Hingoli,Hingoli,MAHARASHTRA,118
Hirakud,Sambalpur,ODISHA,16
Hiranagar,Kathua,JAMMU & KASHMIR,97
Hirekerur,Haveri,KARNATAKA,6
Hiriyur,Chitradurga,KARNATAKA,169
Hisar,Hisar,HARYANA,256
Hisua,Nawada,BIHAR,4
Hodal,Palwal,HARYANA,104
Hojai,Nagaon,ASSAM,1
Holalkere,Chitradurga,KARNATAKA,90
Hole Narsipur,Hassan,KARNATAKA,13
Homnabad,Bidar,KARNATAKA,8
Honavar,Uttara Kannada,KARNATAKA,62
Honnali,Davanagere,KARNATAKA,21
Hosakote,Bengaluru Rural,KARNATAKA,408
Hosdurg,Kasaragod,KERALA,367
Hosdurga,Chitradurga,KARNATAKA,1
Hoshangabad,Hoshangabad,MADHYA PRADESH,17
Hoshiarpur,Hoshiarpur,PUNJAB,173
Hospet,Ballari,KARNATAKA,425
Hosur,Krishnagiri,TAMILNADU,703
Hubli,Dharwad,KARNATAKA,397
Hukeri,Belagavi,KARNATAKA,71
Hungund,Bagalkote,KARNATAKA,12
Hunsur,Mysuru,KARNATAKA,85
Husnabad,Karimnagar,TELANGANA,7
Hussainabad,Palamu,JHARKHAND,1
Hussainganj,Siwan,BIHAR,2
Huzur,Bhopal,MADHYA PRADESH,2833
Huzur,Rewa,MADHYA PRADESH,92
Huzurabad,Karimnagar,TELANGANA,11
Huzurnagar,Nalgonda,TELANGANA,3
Ibrahimpatnam,Krishna,ANDHRA PRADESH,106
Ibrahimpatnam,Ranga Reddy,TELANGANA,30
Ichak,Hazaribagh,JHARKHAND,1
Ichchapuram,Srikakulam,ANDHRA PRADESH,6
Ichhawar,Sehore,MADHYA PRADESH,20
Igatpuri,Nashik,MAHARASHTRA,185
Iglas,Aligarh,UTTAR PRADESH,17
Illambazar,Birbhum,WEST BENGAL,5
Iluppur,Pudukkottai,TAMILNADU,24
Indapur,Pune,MAHARASHTRA,33
Indergarh,Datia,MADHYA PRADESH,9
Indi,Vijayapura,KARNATAKA,20
Indora,Kangra,HIMACHAL PRADESH,50
Indore,Indore,MADHYA PRADESH,1395
Indragarh,Bundi,RAJASTHAN,37
Indri,Karnal,HARYANA,21
Iragavaram,West Godavari,ANDHRA PRADESH,6
Irala,Chittoor,ANDHRA PRADESH,14
Islampur,Uttar Dinajpur,WEST BENGAL,29
Israna,Panipat,HARYANA,63
Itahar,Uttar Dinajpur,WEST BENGAL,29
Itamati,Nayagarh,ODISHA,5
Itanagar,Papum Pare,ARUNACHAL PRADESH,9
Itarsi,Hoshangabad,MADHYA PRADESH,68
Itikyal,Jogulamba Gadwal,TELANGANA,54
Itki,Ranchi,JHARKHAND,6
JONK,Nuapada,ODISHA,2
Jabalpur,Jabalpur,MADHYA PRADESH,286
Jadcherla,Mahbubnagar,TELANGANA,104
Jafferabad,Jalna,MAHARASHTRA,1
Jagadhri,Yamunanagar,HARYANA,272
Jagatballavpur,Haora,WEST BENGAL,1
Jagatsinghapur,Jagatsinghapur,ODISHA,4
Jagdalpur,Bastar,CHATTISGARH,58
Jagdevpur,Medak,TELANGANA,99
Jagdishpur,Bhagalpur,BIHAR,22
Jaggampeta,East Godavari,ANDHRA PRADESH,10
Jaggayyapeta,Krishna,ANDHRA PRADESH,55
Jagraon,Ludhiana,PUNJAB,67
Jagtial,Jagitial,TELANGANA,21
Jahazpur,Bhilwara,RAJASTHAN,1
Jaijaipur,Janjgir - Champa,CHATTISGARH,2
Jainagar,Kodarma,JHARKHAND,13
Jaipur,Jaipur,RAJASTHAN,2336
Jaipur,Puruliya,WEST BENGAL,2
Jaisalmer,Jaisalmer,RAJASTHAN,81
Jaisinghpur,Sultanpur,UTTAR PRADESH,1
Jaitaran,Pali,RAJASTHAN,1
Jaithari,Anuppur,MADHYA PRADESH,1
Jaitu,Faridkot,PUNJAB,1
Jajapur Road,Jajapur,ODISHA,26
Jajpur Sadar,Jajapur,ODISHA,3
Jakhama,Kohima,NAGALAND,4
Jakhania,Ghazipur,UTTAR PRADESH,17
Jakhapura,Jajapur,ODISHA,11
Jakranpalle,Nizamabad,TELANGANA,11
Jaladanki,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,1
Jalalabad,Fazilka,PUNJAB,5
Jalalabad,Shahjahanpur,UTTAR PRADESH,1
Jalalgarh,Purnia,BIHAR,4
Jalalpore,Navsari,GUJARAT,343
Jalalpur,Ambedkar Nagar,UTTAR PRADESH,7
Jalalpur,Saran,BIHAR,14
Jalandhar - I,Jalandhar,PUNJAB,770
Jalandhar - II,Jalandhar,PUNJAB,111
Jalaun,Jalaun,UTTAR PRADESH,11
Jalesar,Etah,UTTAR PRADESH,1
Jaleswar,Baleshwar,ODISHA,1
Jalgaon,Jalgaon,MAHARASHTRA,251
Jalgaon (Jamod),Buldana,MAHARASHTRA,1
Jalna,Jalna,MAHARASHTRA,271
Jalor,Jalor,RAJASTHAN,179
Jalpaiguri,Jalpaiguri,WEST BENGAL,5
Jalumuru,Srikakulam,ANDHRA PRADESH,15
Jamalpur,Munger,BIHAR,16
Jamalpur,Purba Bardhaman,WEST BENGAL,24
Jamboni,Jhargram,WEST BENGAL,4
Jami,Vizianagaram,ANDHRA PRADESH,14
Jamjodhpur,Jamnagar,GUJARAT,3
Jamkandorna,Rajkot,GUJARAT,1
Jamkhandi,Bagalkote,KARNATAKA,4
Jamkhed,Ahmadnagar,MAHARASHTRA,2
Jammalamadugu,Y.S.R.,ANDHRA PRADESH,23
Jammikunta,Karimnagar,TELANGANA,61
Jammu,Jammu,JAMMU & KASHMIR,127
Jamnagar,Jamnagar,GUJARAT,177
Jamner,Jalgaon,MAHARASHTRA,6
Jamtara,Jamtara,JHARKHAND,19
Jamui,Jamui,BIHAR,7
Jamuria,Paschim Bardhaman,WEST BENGAL,6
Jamwa Ramgarh,Jaipur,RAJASTHAN,6
Janakavarampanguluru,Prakasam,ANDHRA PRADESH,6
Jandaha,Vaishali,BIHAR,1
Jangaon,Jangoan,TELANGANA,110
Jangareddigudem,West Godavari,ANDHRA PRADESH,28
Jangipara,Hugli,WEST BENGAL,2
Janjgir,Janjgir - Champa,CHATTISGARH,5
Jansath,Muzaffarnagar,UTTAR PRADESH,46
Jaoli,Satara,MAHARASHTRA,10
Jaora,Ratlam,MADHYA PRADESH,1
Jarapada,Anugul,ODISHA,5
Jasdan,Rajkot,GUJARAT,22
Jashpur,Jashpur,CHATTISGARH,1
Jaspur,Udham Singh Nagar,UTTARAKHAND,41
Jasrana,Firozabad,UTTAR PRADESH,1
Jaswantnagar,Etawah,UTTAR PRADESH,106
Jat,Sangli,MAHARASHTRA,1
Jatani,Khordha,ODISHA,22
Jaunpur,Jaunpur,UTTAR PRADESH,24
Jawalamukhi,Kangra,HIMACHAL PRADESH,1
Jawali,Kangra,HIMACHAL PRADESH,4
Jawar,Sehore,MADHYA PRADESH,3
Jawhar,Palghar,MAHARASHTRA,3
Jaynagar - I,South Twenty Four Parganas,WEST BENGAL,20
Jaynagar - II,South Twenty Four Parganas,WEST BENGAL,1
Jaypur,Bankura,WEST BENGAL,1
Jehanabad,Jehanabad,BIHAR,8
Jenapur,Jajapur,ODISHA,12
Jetpur,Rajkot,GUJARAT,116
Jevargi,Kalaburagi,KARNATAKA,5
Jewar,Gautam Buddha Nagar,UTTAR PRADESH,14
Jeypore,Koraput,ODISHA,54
Jhabua,Jhabua,MADHYA PRADESH,5
Jhagadia,Bharuch,GUJARAT,66
Jhajha,Jamui,BIHAR,5
Jhajjar,Jhajjar,HARYANA,72
Jhalda - I,Puruliya,WEST BENGAL,10
Jhalda - II,Puruliya,WEST BENGAL,15
Jhalod,Dohad,GUJARAT,1
Jhalrapatan,Jhalawar,RAJASTHAN,16
Jhanduta,Bilaspur,HIMACHAL PRADESH,6
Jhanjharpur,Madhubani,BIHAR,1
Jhansi,Jhansi,UTTAR PRADESH,217
Jhargram,Jhargram,WEST BENGAL,71
Jharia-Cum-Jorapokhar-Cum-Sin*,Dhanbad,JHARKHAND,13
Jharsuguda,Jharsuguda,ODISHA,3
Jhunjhunun,Jhunjhunun,RAJASTHAN,13
Jind,Jind,HARYANA,59
Jinnaram,Medak,TELANGANA,33
Jintur,Parbhani,MAHARASHTRA,59
Jirang,Ribhoi,MEGHALAYA,1
Jirania,West Tripura,TRIPURA,2
Joda,Kendujhar,ODISHA,7
Jodhpur,Jodhpur,RAJASTHAN,419
Jodiya,Jamnagar,GUJARAT,4
Jogindarnagar,Mandi,HIMACHAL PRADESH,48
Jorebunglow Sukiapokhri,Darjiling,WEST BENGAL,18
Jorhat West,Jorhat,ASSAM,27
Joshimath,Chamoli,UTTARAKHAND,1
Jujomura,Sambalpur,ODISHA,3
Julana,Jind,HARYANA,12
Junagadh,Junagadh,GUJARAT,152
Junagarh,Kalahandi,ODISHA,1
Junnar,Pune,MAHARASHTRA,82
Jupadu Bungalow,Kurnool,ANDHRA PRADESH,6
K.V.B.Puram,Chittoor,ANDHRA PRADESH,1
KABISURYANAGAR,Ganjam,ODISHA,7
KHALIKOTE,Ganjam,ODISHA,6
KHARIAR,Nuapada,ODISHA,5
Kadaladi,Ramanathapuram,TAMILNADU,3
Kadapa,Y.S.R.,ANDHRA PRADESH,171
Kadegaon,Sangli,MAHARASHTRA,13
Kadi,Mahesana,GUJARAT,81
Kadiam,East Godavari,ANDHRA PRADESH,10
Kadipur,Sultanpur,UTTAR PRADESH,3
Kadiri,Anantapur,ANDHRA PRADESH,49
Kadur,Chikkamagaluru,KARNATAKA,4
Kadwa,Katihar,BIHAR,28
Kagal,Kolhapur,MAHARASHTRA,20
Kagaznagar,Kumuram Bheem Asifabad,TELANGANA,28
Kahara,Saharsa,BIHAR,2
Kaij,Bid,MAHARASHTRA,1
Kaikalur,Krishna,ANDHRA PRADESH,26
Kaimganj,Farrukhabad,UTTAR PRADESH,11
Kairana,Shamli,UTTAR PRADESH,35
Kaithal,Kaithal,HARYANA,4
Kajuluru,East Godavari,ANDHRA PRADESH,1
Kakching,Kakching,MANIPUR,2
Kakdwip,South Twenty Four Parganas,WEST BENGAL,100
Kakinada (Rural),East Godavari,ANDHRA PRADESH,70
Kakinada (Urban),East Godavari,ANDHRA PRADESH,170
Kakiriguma,Koraput,ODISHA,2
Kako,Jehanabad,BIHAR,5
Kakumanu,Guntur,ANDHRA PRADESH,4
Kaladhungi,Nainital,UTTARAKHAND,8
Kalakada,Chittoor,ANDHRA PRADESH,14
Kalamb,Osmanabad,MAHARASHTRA,8
Kalamb,Yavatmal,MAHARASHTRA,1
Kalameshwar,Nagpur,MAHARASHTRA,42
Kalamnuri,Hingoli,MAHARASHTRA,56
Kalghatgi,Dharwad,KARNATAKA,1
Kaliabor,Nagaon,ASSAM,3
Kaliachak - I,Maldah,WEST BENGAL,11
Kaliachak - II,Maldah,WEST BENGAL,1
Kaliachak - III,Maldah,WEST BENGAL,7
Kaliaganj,Uttar Dinajpur,WEST BENGAL,28
Kaliganj,Nadia,WEST BENGAL,5
Kalikiri,Chittoor,ANDHRA PRADESH,16
Kalimela,Malkangiri,ODISHA,24
Kalimpong -I,Kalimpong,WEST BENGAL,133
Kalinganagar,Jajapur,ODISHA,11
Kalka,Panchkula,HARYANA,77
Kalkaji,South East,DELHI,1229
Kalkulam,Kanniyakumari,TAMILNADU,34
Kalla,West Godavari,ANDHRA PRADESH,8
Kallakkurichi,Viluppuram,TAMILNADU,35
Kallur,Khammam,TELANGANA,1
Kallur,Kurnool,ANDHRA PRADESH,140
Kalna - I,Purba Bardhaman,WEST BENGAL,26
Kalna - II,Purba Bardhaman,WEST BENGAL,27
Kalol,Gandhinagar,GUJARAT,195
Kalol,Panch Mahals,GUJARAT,31
Kalpi,Jalaun,UTTAR PRADESH,3
Kalwakurthy,Mahbubnagar,TELANGANA,1
Kalwan,Nashik,MAHARASHTRA,4
Kalyan,Thane,MAHARASHTRA,1265
Kalyandurg,Anantapur,ANDHRA PRADESH,2
Kalyanpur,Devbhumi Dwarka,GUJARAT,3
Kalyanpur,Samastipur,BIHAR,4
Kamakshyanagar,Dhenkanal,ODISHA,20
Kamalapur,WARANGAL URBAN,TELANGANA,3
Kamalapuram,Y.S.R.,ANDHRA PRADESH,22
Kaman,Bharatpur,RAJASTHAN,2
Kamanpur,Peddapalli,TELANGANA,11
Kamareddy,Nizamabad,TELANGANA,260
Kamavarapukota,West Godavari,ANDHRA PRADESH,2
Kambhamvaripalle,Chittoor,ANDHRA PRADESH,7
Kamptee,Nagpur,MAHARASHTRA,24
Kampur,Nagaon,ASSAM,2
Kamrau,Sirmaur,HIMACHAL PRADESH,5
Kamrej,Surat,GUJARAT,449
Kanaganapalle,Anantapur,ANDHRA PRADESH,21
Kanakapura,Ramanagara,KARNATAKA,127
Kanayannur,Ernakulam,KERALA,4113
Kancheepuram,Kancheepuram,TAMILNADU,357
Kanchikacherla,Krishna,ANDHRA PRADESH,56
Kanchili,Srikakulam,ANDHRA PRADESH,3
Kandaghat,Solan,HIMACHAL PRADESH,9
Kandarpur,Cuttack,ODISHA,21
Kandi,Murshidabad,WEST BENGAL,1
Kandukur,Prakasam,ANDHRA PRADESH,1
Kandukur,Ranga Reddy,TELANGANA,5
Kangeyam,Tiruppur,TAMILNADU,7
Kangra,Kangra,HIMACHAL PRADESH,27
Kanjirappally,Kottayam,KERALA,118
Kankadahad,Dhenkanal,ODISHA,1
Kankavli,Sindhudurg,MAHARASHTRA,69
Kanke,Ranchi,JHARKHAND,416
Kanker,Uttar Bastar Kanker,CHATTISGARH,11
Kankipadu,Krishna,ANDHRA PRADESH,39
Kankrej,Banas Kantha,GUJARAT,10
Kanksa,Paschim Bardhaman,WEST BENGAL,60
Kannad,Aurangabad,MAHARASHTRA,1
Kannauj,Kannauj,UTTAR PRADESH,57
Kannur,Kannur,KERALA,635
Kanpur,Kanpur Nagar,UTTAR PRADESH,1140
Kantabanji,Balangir,ODISHA,318
Kanth,Moradabad,UTTAR PRADESH,7
Kanti,Muzaffarpur,BIHAR,6
Kapadvanj,Kheda,GUJARAT,3
Kapasan,Chittaurgarh,RAJASTHAN,10
Kaprada,Valsad,GUJARAT,75
Kapurthala,Kapurthala,PUNJAB,69
Karad,Satara,MAHARASHTRA,187
Karai Parsurai,Nalanda,BIHAR,5
Karaikal Taluk,Karaikal,PUDUCHERRY,10
Karaikkudi,Sivaganga,TAMILNADU,40
Karambakudi,Pudukkottai,TAMILNADU,1
Karandighi,Uttar Dinajpur,WEST BENGAL,33
Karanja,Wardha,MAHARASHTRA,1
Karanja,Washim,MAHARASHTRA,36
Karapa,East Godavari,ANDHRA PRADESH,7
Karauli,Karauli,RAJASTHAN,2
Karchhana,Prayagraj,UTTAR PRADESH,115
Kareli,Narsimhapur,MADHYA PRADESH,1
Karempudi,Guntur,ANDHRA PRADESH,4
Karera,Shivpuri,MADHYA PRADESH,2
Karhal,Mainpuri,UTTAR PRADESH,9
Kariapatti,Virudhunagar,TAMILNADU,8
Karimnagar,Karimnagar,TELANGANA,152
Karimpur - I,Nadia,WEST BENGAL,8
Karimpur - II,Nadia,WEST BENGAL,5
Karjan,Vadodara,GUJARAT,354
Karjat,Ahmadnagar,MAHARASHTRA,1
Karjat,Raigarh,MAHARASHTRA,126
Karkal,Udupi,KARNATAKA,35
Karma Tanr Vidyasagar*,Jamtara,JHARKHAND,11
Karmala,Solapur,MAHARASHTRA,54
Karnah,Kupwara,JAMMU & KASHMIR,12
Karnal,Karnal,HARYANA,862
Karol Bagh,Central,DELHI,264
Karon,Deoghar,JHARKHAND,7
Karra,Khunti,JHARKHAND,5
Kartala,Korba,CHATTISGARH,3
Karthikappally,Alappuzha,KERALA,216
Karunagappally,Kollam,KERALA,225
Karur,Karur,TAMILNADU,79
Karvir,Kolhapur,MAHARASHTRA,556
Karwar,Uttara Kannada,KARNATAKA,63
Karwi,Chitrakoot,UTTAR PRADESH,1
Kasaragod,Kasaragod,KERALA,217
Kasauli,Solan,HIMACHAL PRADESH,92
Kasba,Purnia,BIHAR,3
Kasdol,Baloda Bazar,CHATTISGARH,2
Kasganj,Kanshiram Nagar,UTTAR PRADESH,2
Kashinagara,Gajapati,ODISHA,1
Kashipur,Puruliya,WEST BENGAL,5
Kasimkota,Visakhapatnam,ANDHRA PRADESH,17
Kasipet,Adilabad,TELANGANA,1
Kasmar,Bokaro,JHARKHAND,1
Kasrawad,West Nimar,MADHYA PRADESH,11
Kasya,Kushinagar,UTTAR PRADESH,1
Katan,Upper Siang,ARUNACHAL PRADESH,1
Katangi,Balaghat,MADHYA PRADESH,4
Katghora,Korba,CHATTISGARH,7
Kathlal,Kheda,GUJARAT,20
Kathua,Kathua,JAMMU & KASHMIR,177
Kathumar,Alwar,RAJASTHAN,1
Katigora,Cachar,ASSAM,13
Katihar,Katihar,BIHAR,52
Katkamsandi,Hazaribagh,JHARKHAND,2
Katlichara,Bongaigaon,ASSAM,10
Katol,Nagpur,MAHARASHTRA,6
Katoria,Banka,BIHAR,2
Katpadi,Vellore,TAMILNADU,764
Kattangoor,Nalgonda,TELANGANA,55
Kattumannarkoil,Cuddalore,TAMILNADU,4
Katwa - I,Purba Bardhaman,WEST BENGAL,17
Kavali,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,93
Kavathemahankal,Sangli,MAHARASHTRA,1
Kaviti,Srikakulam,ANDHRA PRADESH,1
Kawakol,Nawada,BIHAR,10
Kawardha,Kabeerdham,CHATTISGARH,10
Keesara,Rangareddy,TELANGANA,394
Keirao Bitra,Imphal East,MANIPUR,1
Kekri,Ajmer,RAJASTHAN,2
Kelapur,Yavatmal,MAHARASHTRA,19
Kendrapara,Kendrapara,ODISHA,2
Kendrapara Sadar,Kendrapara,ODISHA,1
Kendujhar Sadar,Kendujhar,ODISHA,6
Kendujhar Town,Kendujhar,ODISHA,10
Kerakat,Jaunpur,UTTAR PRADESH,5
Kerameri,Kumuram Bheem Asifabad,TELANGANA,1
Kesamudram,Warangal,TELANGANA,8
Keshampet,Ranga Reddy,TELANGANA,2
Keshoraipatan,Bundi,RAJASTHAN,17
Keskal,Kondagaon,CHATTISGARH,4
Kethe Palle,Nalgonda,TELANGANA,56
Khacharod,Ujjain,MADHYA PRADESH,25
Khadganva,Koriya,CHATTISGARH,18
Khaga,Fatehpur,UTTAR PRADESH,49
Khair,Aligarh,UTTAR PRADESH,20
Khairatabad,Hyderabad,TELANGANA,1201
Khajipet,Y.S.R.,ANDHRA PRADESH,6
Khajuwala,Bikaner,RAJASTHAN,1
Khalapur,Raigarh,MAHARASHTRA,486
Khalilabad,Sant Kabir Nagar,UTTAR PRADESH,42
Khamanon,Fatehgarh Sahib,PUNJAB,33
Khamar,Anugul,ODISHA,2
Khambha,Amreli,GUJARAT,1
Khambhalia,Devbhumi Dwarka,GUJARAT,5
Khambhat,Anand,GUJARAT,7
Khamgaon,Buldana,MAHARASHTRA,4
Khammam (Rural),Khammam,TELANGANA,4
Khammam (Urban),Khammam,TELANGANA,109
Khanakul - I,Hugli,WEST BENGAL,3
Khanapur,Belagavi,KARNATAKA,1
Khanapur,Sangli,MAHARASHTRA,92
Khandagiri,Khordha,ODISHA,5
Khandala,Satara,MAHARASHTRA,165
Khandapada,Nayagarh,ODISHA,10
Khandwa,East Nimar,MADHYA PRADESH,72
Khanna,Ludhiana,PUNJAB,140
Khanpur,Jhalawar,RAJASTHAN,1
Kharagpur,Munger,BIHAR,2
Kharagpur - I,Medinipur West,WEST BENGAL,156
Kharagpur - II,Medinipur West,WEST BENGAL,44
Kharar,Sahibzada Ajit Singh Nagar,PUNJAB,398
Khargone,West Nimar,MADHYA PRADESH,13
Kharibari,Darjiling,WEST BENGAL,1
Kharik,Bhagalpur,BIHAR,7
Kharkhoda,Sonipat,HARYANA,7
Kharsia,Raigarh,CHATTISGARH,28
Khatarshnong Laitkroh,East Khasi Hills,MEGHALAYA,9
Khatauli,Muzaffarnagar,UTTAR PRADESH,96
Khategaon,Dewas,MADHYA PRADESH,1
Khatima,Udham Singh Nagar,UTTARAKHAND,2
Khatra,Bankura,WEST BENGAL,1
Khed,Pune,MAHARASHTRA,166
Khed,Ratnagiri,MAHARASHTRA,25
Kheda,Kheda,GUJARAT,4
Khedbrahma,Sabar Kantha,GUJARAT,3
Khejuri - I,Purba Medinipur,WEST BENGAL,3
Khekada,Baghpat,UTTAR PRADESH,5
Kheragarh,Agra,UTTAR PRADESH,33
Kheralu,Mahesana,GUJARAT,5
Kherwara,Udaipur,RAJASTHAN,4
Khetri,Jhunjhunun,RAJASTHAN,2
Khizirsarai,Gaya,BIHAR,1
Khliehriat,East Jaintia Hills,MEGHALAYA,7
Khordha,Khordha,ODISHA,2
Khoyrasol,Birbhum,WEST BENGAL,1
Khuldabad,Aurangabad,MAHARASHTRA,1
Khumtai,Golaghat,ASSAM,1
Khunti,Khunti,JHARKHAND,1
Khuntuni,Cuttack,ODISHA,3
Khurai,Sagar,MADHYA PRADESH,8
Khurja,Bulandshahr,UTTAR PRADESH,101
Khusrupur,Patna,BIHAR,29
Kichha,Udham Singh Nagar,UTTARAKHAND,90
Kilvelur,Nagapattinam,TAMILNADU,5
Kiraoli,Agra,UTTAR PRADESH,53
Kirlampudi,East Godavari,ANDHRA PRADESH,8
Kirnapur,Balaghat,MADHYA PRADESH,3
Kishanganj,Kishanganj,BIHAR,56
Kishanganj,Madhepura,BIHAR,10
Kishangarh,Ajmer,RAJASTHAN,120
Kishangarh Bas,Alwar,RAJASTHAN,8
Kishorenagar,Anugul,ODISHA,1
Kishtwar,Kishtwar,JAMMU & KASHMIR,5
Kochi,Ernakulam,KERALA,430
Kodad,Nalgonda,TELANGANA,95
Kodaikanal,Dindigul,TAMILNADU,54
Kodair,Mahbubnagar,TELANGANA,1
Kodarma,Kodarma,JHARKHAND,19
Kodavalur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,43
Kodinar,Gir Somnath,GUJARAT,1
Kodinga,Nabarangapur,ODISHA,11
Kodumur,Kurnool,ANDHRA PRADESH,1
Kodungallur,Thrissur,KERALA,192
Kodur,Y.S.R.,ANDHRA PRADESH,37
Koheda,Karimnagar,TELANGANA,3
Kohima Sadar,Kohima,NAGALAND,6
Kohir,Medak,TELANGANA,1
Koil,Aligarh,UTTAR PRADESH,300
Koilwar,Bhojpur,BIHAR,14
Kokasara,Kalahandi,ODISHA,2
Kokrajhar (Pt),Kokrajhar,ASSAM,47
Kolaghat,Purba Medinipur,WEST BENGAL,20
Kolar,Kolar,KARNATAKA,230
Kolaras,Shivpuri,MADHYA PRADESH,1
Kolayat,Bikaner,RAJASTHAN,2
Kolimigundla,Kurnool,ANDHRA PRADESH,2
Kolkata,South Twenty Four Parganas,WEST BENGAL,4192
Kollam,Kollam,KERALA,769
Kollegal,Chamarajanagara,KARNATAKA,22
Komarolu,Prakasam,ANDHRA PRADESH,5
Konakanamitla,Prakasam,ANDHRA PRADESH,7
Konark,Puri,ODISHA,1
Konch,Jalaun,UTTAR PRADESH,7
Kondagaon,Kondagaon,CHATTISGARH,5
Kondapak,Medak,TELANGANA,9
Kondapur,Medak,TELANGANA,11
Kondapuram,Y.S.R.,ANDHRA PRADESH,13
Konijerla,Khammam,TELANGANA,1
Kopargaon,Ahmadnagar,MAHARASHTRA,78
Koppa,Chikkamagaluru,KARNATAKA,4
Koppal,Koppal,KARNATAKA,16
Koraput Town,Koraput,ODISHA,9
Koratagere,Tumakuru,KARNATAKA,6
Koratla,Jagitial,TELANGANA,2
Korba,Korba,CHATTISGARH,47
Korchi,Gadchiroli,MAHARASHTRA,1
Koregaon,Satara,MAHARASHTRA,24
Korha,Katihar,BIHAR,5
Korisapadu,Prakasam,ANDHRA PRADESH,21
Korukonda,East Godavari,ANDHRA PRADESH,1
Kosigi,Kurnool,ANDHRA PRADESH,15
Kosli,Rewari,HARYANA,2
Kosya Kutauli,Nainital,UTTARAKHAND,26
Kota,Bilaspur,CHATTISGARH,1
Kota,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,1
Kotabommali,Srikakulam,ANDHRA PRADESH,5
Kotagiri,The Nilgiris,TAMILNADU,99
Kotar,Satna,MADHYA PRADESH,17
Kotauratla,Visakhapatnam,ANDHRA PRADESH,1
Kotdwara,Garhwal,UTTARAKHAND,18
Kotgiri,Nizamabad,TELANGANA,1
Kotha Patnam,Prakasam,ANDHRA PRADESH,1
Kothacheruvu,Anantapur,ANDHRA PRADESH,7
Kothagudem,Bhadradri Kothagudem,TELANGANA,49
Kothakota,Mahbubnagar,TELANGANA,68
Kothamangalam,Ernakulam,KERALA,165
Kothavalasa,Vizianagaram,ANDHRA PRADESH,47
Kothur,Ranga Reddy,TELANGANA,122
Kotkasim,Alwar,RAJASTHAN,2
Kotkhai,Shimla,HIMACHAL PRADESH,2
Kotma,Anuppur,MADHYA PRADESH,14
Kotpad,Koraput,ODISHA,7
Kotputli,Jaipur,RAJASTHAN,72
Kotra,Udaipur,RAJASTHAN,3
Kotri,Bhilwara,RAJASTHAN,3
Kottarakkara,Kollam,KERALA,152
Kottayam,Kottayam,KERALA,1559
Kotulpur,Bankura,WEST BENGAL,2
Kotwa,Purba Champaran,BIHAR,4
Kotwali,CENTRAL,DELHI,194
Kovilpatti,Thoothukkudi,TAMILNADU,56
Kovur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,49
Kovvur,West Godavari,ANDHRA PRADESH,19
Kowthalam,Kurnool,ANDHRA PRADESH,5
Koya,Kamrup,ASSAM,3
Koyyalagudem,West Godavari,ANDHRA PRADESH,88
Kozhenchery,Pathanamthitta,KERALA,63
Kozhikode,Kozhikode,KERALA,1661
Krishangarh,Solan,HIMACHAL PRADESH,21
Krishnaganj,Nadia,WEST BENGAL,1
Krishnagar - I,Nadia,WEST BENGAL,61
