sdtname,dtname,stname,number_of_cell_towers
Hiriyur,Chitradurga,KARNATAKA,144
Hisar,Hisar,HARYANA,214
Hisua,Nawada,BIHAR,4
Hodal,Palwal,HARYANA,64
Hojai,Nagaon,ASSAM,1
Holalkere,Chitradurga,KARNATAKA,87
Hole Narsipur,Hassan,KARNATAKA,11
Homnabad,Bidar,KARNATAKA,2
Honavar,Uttara Kannada,KARNATAKA,61
Honnali,Davanagere,KARNATAKA,19
Hosakote,Bengaluru Rural,KARNATAKA,270
Hosdurg,Kasaragod,KERALA,338
Hoshangabad,Hoshangabad,MADHYA PRADESH,12
Hoshiarpur,Hoshiarpur,PUNJAB,74
Hospet,Ballari,KARNATAKA,8
Hosur,Krishnagiri,TAMILNADU,391
Hubli,Dharwad,KARNATAKA,248
Hukeri,Belagavi,KARNATAKA,67
Hungund,Bagalkote,KARNATAKA,11
Hunsur,Mysuru,KARNATAKA,57
Husnabad,Karimnagar,TELANGANA,7
Hussainabad,Palamu,JHARKHAND,1
Hussainganj,Siwan,BIHAR,2
Huzur,Bhopal,MADHYA PRADESH,2190
Huzur,Rewa,MADHYA PRADESH,92
Huzurabad,Karimnagar,TELANGANA,9
Huzurnagar,Nalgonda,TELANGANA,3
Ibrahimpatnam,Krishna,ANDHRA PRADESH,64
Ibrahimpatnam,Ranga Reddy,TELANGANA,23
Ichak,Hazaribagh,JHARKHAND,1
Ichchapuram,Srikakulam,ANDHRA PRADESH,6
Ichhawar,Sehore,MADHYA PRADESH,20
Igatpuri,Nashik,MAHARASHTRA,104
Iglas,Aligarh,UTTAR PRADESH,16
Illambazar,Birbhum,WEST BENGAL,5
Iluppur,Pudukkottai,TAMILNADU,6
Indapur,Pune,MAHARASHTRA,19
Indergarh,Datia,MADHYA PRADESH,9
Indi,Vijayapura,KARNATAKA,20
Indora,Kangra,HIMACHAL PRADESH,43
Indore,Indore,MADHYA PRADESH,1094
Indragarh,Bundi,RAJASTHAN,37
Indri,Karnal,HARYANA,21
Iragavaram,West Godavari,ANDHRA PRADESH,6
Irala,Chittoor,ANDHRA PRADESH,2
Islampur,Uttar Dinajpur,WEST BENGAL,20
Israna,Panipat,HARYANA,30
Itahar,Uttar Dinajpur,WEST BENGAL,29
Itamati,Nayagarh,ODISHA,5
Itanagar,Papum Pare,ARUNACHAL PRADESH,2
Itarsi,Hoshangabad,MADHYA PRADESH,34
Itikyal,Jogulamba Gadwal,TELANGANA,44
Itki,Ranchi,JHARKHAND,5
JONK,Nuapada,ODISHA,1
Jabalpur,Jabalpur,MADHYA PRADESH,144
Jadcherla,Mahbubnagar,TELANGANA,42
Jagadhri,Yamunanagar,HARYANA,167
Jagatballavpur,Haora,WEST BENGAL,1
Jagatsinghapur,Jagatsinghapur,ODISHA,4
Jagdalpur,Bastar,CHATTISGARH,52
Jagdevpur,Medak,TELANGANA,39
Jagdishpur,Bhagalpur,BIHAR,20
Jaggampeta,East Godavari,ANDHRA PRADESH,10
Jaggayyapeta,Krishna,ANDHRA PRADESH,35
Jagraon,Ludhiana,PUNJAB,36
Jagtial,Jagitial,TELANGANA,18
Jaijaipur,Janjgir - Champa,CHATTISGARH,1
Jainagar,Kodarma,JHARKHAND,13
Jaipur,Jaipur,RAJASTHAN,1428
Jaipur,Puruliya,WEST BENGAL,2
Jaisalmer,Jaisalmer,RAJASTHAN,69
Jaisinghpur,Sultanpur,UTTAR PRADESH,1
Jaitaran,Pali,RAJASTHAN,1
Jaithari,Anuppur,MADHYA PRADESH,1
Jajapur Road,Jajapur,ODISHA,23
Jajpur Sadar,Jajapur,ODISHA,3
Jakhama,Kohima,NAGALAND,3
Jakhania,Ghazipur,UTTAR PRADESH,17
Jakhapura,Jajapur,ODISHA,1
Jakranpalle,Nizamabad,TELANGANA,11
Jaladanki,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,1
Jalalabad,Shahjahanpur,UTTAR PRADESH,1
Jalalgarh,Purnia,BIHAR,4
Jalalpore,Navsari,GUJARAT,158
Jalalpur,Ambedkar Nagar,UTTAR PRADESH,7
Jalalpur,Saran,BIHAR,14
Jalandhar - I,Jalandhar,PUNJAB,510
Jalandhar - II,Jalandhar,PUNJAB,85
Jalaun,Jalaun,UTTAR PRADESH,11
Jalesar,Etah,UTTAR PRADESH,1
Jaleswar,Baleshwar,ODISHA,1
Jalgaon,Jalgaon,MAHARASHTRA,125
Jalgaon (Jamod),Buldana,MAHARASHTRA,1
Jalna,Jalna,MAHARASHTRA,55
Jalor,Jalor,RAJASTHAN,130
Jalpaiguri,Jalpaiguri,WEST BENGAL,3
Jalumuru,Srikakulam,ANDHRA PRADESH,15
Jamalpur,Munger,BIHAR,8
Jamalpur,Purba Bardhaman,WEST BENGAL,22
Jamboni,Jhargram,WEST BENGAL,4
Jami,Vizianagaram,ANDHRA PRADESH,14
Jamjodhpur,Jamnagar,GUJARAT,3
Jamkandorna,Rajkot,GUJARAT,1
Jamkhandi,Bagalkote,KARNATAKA,4
Jamkhed,Ahmadnagar,MAHARASHTRA,2
Jammalamadugu,Y.S.R.,ANDHRA PRADESH,18
Jammikunta,Karimnagar,TELANGANA,31
Jammu,Jammu,JAMMU & KASHMIR,102
Jamnagar,Jamnagar,GUJARAT,172
Jamner,Jalgaon,MAHARASHTRA,6
Jamtara,Jamtara,JHARKHAND,19
Jamui,Jamui,BIHAR,7
Jamuria,Paschim Bardhaman,WEST BENGAL,6
Jamwa Ramgarh,Jaipur,RAJASTHAN,6
Janakavarampanguluru,Prakasam,ANDHRA PRADESH,6
Jandaha,Vaishali,BIHAR,1
Jangaon,Jangoan,TELANGANA,55
Jangareddigudem,West Godavari,ANDHRA PRADESH,28
Jangipara,Hugli,WEST BENGAL,2
Janjgir,Janjgir - Champa,CHATTISGARH,5
Jansath,Muzaffarnagar,UTTAR PRADESH,46
Jaoli,Satara,MAHARASHTRA,4
Jarapada,Anugul,ODISHA,5
Jasdan,Rajkot,GUJARAT,14
Jashpur,Jashpur,CHATTISGARH,1
Jaspur,Udham Singh Nagar,UTTARAKHAND,34
Jasrana,Firozabad,UTTAR PRADESH,1
Jaswantnagar,Etawah,UTTAR PRADESH,68
Jatani,Khordha,ODISHA,9
Jaunpur,Jaunpur,UTTAR PRADESH,22
Jawali,Kangra,HIMACHAL PRADESH,4
Jawar,Sehore,MADHYA PRADESH,3
Jaynagar - I,South Twenty Four Parganas,WEST BENGAL,20
Jaynagar - II,South Twenty Four Parganas,WEST BENGAL,1
Jaypur,Bankura,WEST BENGAL,1
Jehanabad,Jehanabad,BIHAR,8
Jetpur,Rajkot,GUJARAT,115
Jevargi,Kalaburagi,KARNATAKA,5
Jewar,Gautam Buddha Nagar,UTTAR PRADESH,13
Jeypore,Koraput,ODISHA,46
Jhabua,Jhabua,MADHYA PRADESH,4
Jhagadia,Bharuch,GUJARAT,13
Jhajha,Jamui,BIHAR,2
Jhajjar,Jhajjar,HARYANA,72
Jhalda - I,Puruliya,WEST BENGAL,10
Jhalda - II,Puruliya,WEST BENGAL,15
Jhalod,Dohad,GUJARAT,1
Jhalrapatan,Jhalawar,RAJASTHAN,5
Jhanduta,Bilaspur,HIMACHAL PRADESH,6
Jhanjharpur,Madhubani,BIHAR,1
Jhansi,Jhansi,UTTAR PRADESH,89
Jhargram,Jhargram,WEST BENGAL,63
Jharia-Cum-Jorapokhar-Cum-Sin*,Dhanbad,JHARKHAND,12
Jharsuguda,Jharsuguda,ODISHA,2
Jhunjhunun,Jhunjhunun,RAJASTHAN,12
Jind,Jind,HARYANA,59
Jinnaram,Medak,TELANGANA,17
Jintur,Parbhani,MAHARASHTRA,1
Jirang,Ribhoi,MEGHALAYA,1
Jirania,West Tripura,TRIPURA,2
Joda,Kendujhar,ODISHA,7
Jodhpur,Jodhpur,RAJASTHAN,320
Jodiya,Jamnagar,GUJARAT,4
Jogindarnagar,Mandi,HIMACHAL PRADESH,48
Jorebunglow Sukiapokhri,Darjiling,WEST BENGAL,17
Jorhat West,Jorhat,ASSAM,27
Jujomura,Sambalpur,ODISHA,3
Julana,Jind,HARYANA,12
Junagadh,Junagadh,GUJARAT,65
Junagarh,Kalahandi,ODISHA,1
Junnar,Pune,MAHARASHTRA,67
Jupadu Bungalow,Kurnool,ANDHRA PRADESH,6
K.V.B.Puram,Chittoor,ANDHRA PRADESH,1
KABISURYANAGAR,Ganjam,ODISHA,7
KHALIKOTE,Ganjam,ODISHA,6
KHARIAR,Nuapada,ODISHA,2
Kadaladi,Ramanathapuram,TAMILNADU,3
Kadapa,Y.S.R.,ANDHRA PRADESH,69
Kadegaon,Sangli,MAHARASHTRA,8
Kadi,Mahesana,GUJARAT,61
Kadiam,East Godavari,ANDHRA PRADESH,10
Kadipur,Sultanpur,UTTAR PRADESH,3
Kadiri,Anantapur,ANDHRA PRADESH,46
Kadur,Chikkamagaluru,KARNATAKA,4
Kagal,Kolhapur,MAHARASHTRA,20
Kagaznagar,Kumuram Bheem Asifabad,TELANGANA,10
Kahara,Saharsa,BIHAR,2
Kaij,Bid,MAHARASHTRA,1
Kaikalur,Krishna,ANDHRA PRADESH,25
Kaimganj,Farrukhabad,UTTAR PRADESH,11
Kairana,Shamli,UTTAR PRADESH,26
Kaithal,Kaithal,HARYANA,3
Kajuluru,East Godavari,ANDHRA PRADESH,1
Kakching,Kakching,MANIPUR,2
Kakdwip,South Twenty Four Parganas,WEST BENGAL,97
Kakinada (Rural),East Godavari,ANDHRA PRADESH,35
Kakinada (Urban),East Godavari,ANDHRA PRADESH,106
Kakiriguma,Koraput,ODISHA,2
Kako,Jehanabad,BIHAR,5
Kakumanu,Guntur,ANDHRA PRADESH,4
Kaladhungi,Nainital,UTTARAKHAND,8
Kalakada,Chittoor,ANDHRA PRADESH,14
Kalamb,Osmanabad,MAHARASHTRA,6
Kalameshwar,Nagpur,MAHARASHTRA,20
Kalamnuri,Hingoli,MAHARASHTRA,12
Kalghatgi,Dharwad,KARNATAKA,1
Kaliabor,Nagaon,ASSAM,1
Kaliachak - I,Maldah,WEST BENGAL,6
Kaliachak - II,Maldah,WEST BENGAL,1
Kaliachak - III,Maldah,WEST BENGAL,6
Kaliaganj,Uttar Dinajpur,WEST BENGAL,27
Kaliganj,Nadia,WEST BENGAL,5
Kalikiri,Chittoor,ANDHRA PRADESH,15
Kalimela,Malkangiri,ODISHA,24
Kalimpong -I,Kalimpong,WEST BENGAL,20
Kalinganagar,Jajapur,ODISHA,11
Kalka,Panchkula,HARYANA,45
Kalkaji,South East,DELHI,481
Kalkulam,Kanniyakumari,TAMILNADU,27
Kalla,West Godavari,ANDHRA PRADESH,8
Kallakkurichi,Viluppuram,TAMILNADU,30
Kallur,Kurnool,ANDHRA PRADESH,103
Kalna - I,Purba Bardhaman,WEST BENGAL,26
Kalna - II,Purba Bardhaman,WEST BENGAL,27
Kalol,Gandhinagar,GUJARAT,133
Kalol,Panch Mahals,GUJARAT,30
Kalwakurthy,Mahbubnagar,TELANGANA,1
Kalwan,Nashik,MAHARASHTRA,4
Kalyan,Thane,MAHARASHTRA,642
Kalyandurg,Anantapur,ANDHRA PRADESH,2
Kalyanpur,Devbhumi Dwarka,GUJARAT,3
Kalyanpur,Samastipur,BIHAR,4
Kamakshyanagar,Dhenkanal,ODISHA,20
Kamalapur,WARANGAL URBAN,TELANGANA,3
Kamalapuram,Y.S.R.,ANDHRA PRADESH,2
Kaman,Bharatpur,RAJASTHAN,2
Kamanpur,Peddapalli,TELANGANA,4
Kamareddy,Nizamabad,TELANGANA,123
Kamavarapukota,West Godavari,ANDHRA PRADESH,2
Kambhamvaripalle,Chittoor,ANDHRA PRADESH,7
Kamptee,Nagpur,MAHARASHTRA,16
Kamrau,Sirmaur,HIMACHAL PRADESH,5
Kamrej,Surat,GUJARAT,196
Kanaganapalle,Anantapur,ANDHRA PRADESH,21
Kanakapura,Ramanagara,KARNATAKA,79
Kanayannur,Ernakulam,KERALA,1897
Kancheepuram,Kancheepuram,TAMILNADU,208
Kanchikacherla,Krishna,ANDHRA PRADESH,30
Kanchili,Srikakulam,ANDHRA PRADESH,3
Kandaghat,Solan,HIMACHAL PRADESH,6
Kandarpur,Cuttack,ODISHA,16
Kandi,Murshidabad,WEST BENGAL,1
Kandukur,Ranga Reddy,TELANGANA,5
Kangeyam,Tiruppur,TAMILNADU,7
Kangra,Kangra,HIMACHAL PRADESH,17
Kanjirappally,Kottayam,KERALA,73
Kankadahad,Dhenkanal,ODISHA,1
Kankavli,Sindhudurg,MAHARASHTRA,37
Kanke,Ranchi,JHARKHAND,350
Kanker,Uttar Bastar Kanker,CHATTISGARH,11
Kankipadu,Krishna,ANDHRA PRADESH,22
Kankrej,Banas Kantha,GUJARAT,10
Kanksa,Paschim Bardhaman,WEST BENGAL,58
Kannad,Aurangabad,MAHARASHTRA,1
Kannauj,Kannauj,UTTAR PRADESH,57
Kannur,Kannur,KERALA,539
Kanpur,Kanpur Nagar,UTTAR PRADESH,774
Kantabanji,Balangir,ODISHA,9
Kanth,Moradabad,UTTAR PRADESH,7
Kanti,Muzaffarpur,BIHAR,6
Kapasan,Chittaurgarh,RAJASTHAN,10
Kaprada,Valsad,GUJARAT,52
Kapurthala,Kapurthala,PUNJAB,49
Karad,Satara,MAHARASHTRA,110
Karai Parsurai,Nalanda,BIHAR,5
Karaikkudi,Sivaganga,TAMILNADU,20
Karambakudi,Pudukkottai,TAMILNADU,1
Karandighi,Uttar Dinajpur,WEST BENGAL,17
Karanja,Wardha,MAHARASHTRA,1
Karanja,Washim,MAHARASHTRA,30
Karapa,East Godavari,ANDHRA PRADESH,6
Karauli,Karauli,RAJASTHAN,2
Karchhana,Prayagraj,UTTAR PRADESH,105
Kareli,Narsimhapur,MADHYA PRADESH,1
Karempudi,Guntur,ANDHRA PRADESH,4
Karhal,Mainpuri,UTTAR PRADESH,2
Kariapatti,Virudhunagar,TAMILNADU,8
Karimnagar,Karimnagar,TELANGANA,114
Karimpur - I,Nadia,WEST BENGAL,8
Karimpur - II,Nadia,WEST BENGAL,5
Karjan,Vadodara,GUJARAT,188
Karjat,Ahmadnagar,MAHARASHTRA,1
Karjat,Raigarh,MAHARASHTRA,46
Karkal,Udupi,KARNATAKA,34
Karma Tanr Vidyasagar*,Jamtara,JHARKHAND,11
Karmala,Solapur,MAHARASHTRA,45
Karnah,Kupwara,JAMMU & KASHMIR,1
Karnal,Karnal,HARYANA,416
Karol Bagh,Central,DELHI,114
Karon,Deoghar,JHARKHAND,7
Karra,Khunti,JHARKHAND,5
Kartala,Korba,CHATTISGARH,3
Karthikappally,Alappuzha,KERALA,100
Karunagappally,Kollam,KERALA,90
Karur,Karur,TAMILNADU,48
Karvir,Kolhapur,MAHARASHTRA,306
Karwar,Uttara Kannada,KARNATAKA,58
Karwi,Chitrakoot,UTTAR PRADESH,1
Kasaragod,Kasaragod,KERALA,195
Kasauli,Solan,HIMACHAL PRADESH,68
Kasba,Purnia,BIHAR,3
Kasdol,Baloda Bazar,CHATTISGARH,2
Kasganj,Kanshiram Nagar,UTTAR PRADESH,2
Kashinagara,Gajapati,ODISHA,1
Kashipur,Puruliya,WEST BENGAL,4
Kasimkota,Visakhapatnam,ANDHRA PRADESH,17
Kasipet,Adilabad,TELANGANA,1
Kasmar,Bokaro,JHARKHAND,1
Kasrawad,West Nimar,MADHYA PRADESH,11
Kasya,Kushinagar,UTTAR PRADESH,1
Katan,Upper Siang,ARUNACHAL PRADESH,1
Katangi,Balaghat,MADHYA PRADESH,4
Katghora,Korba,CHATTISGARH,5
Kathlal,Kheda,GUJARAT,19
Kathua,Kathua,JAMMU & KASHMIR,169
Katigora,Cachar,ASSAM,13
Katihar,Katihar,BIHAR,6
Katkamsandi,Hazaribagh,JHARKHAND,2
Katlichara,Bongaigaon,ASSAM,10
Katol,Nagpur,MAHARASHTRA,2
Katoria,Banka,BIHAR,1
Katpadi,Vellore,TAMILNADU,442
Kattangoor,Nalgonda,TELANGANA,38
Kattumannarkoil,Cuddalore,TAMILNADU,2
Katwa - I,Purba Bardhaman,WEST BENGAL,16
Kavali,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,93
Kavathemahankal,Sangli,MAHARASHTRA,1
Kaviti,Srikakulam,ANDHRA PRADESH,1
Kawakol,Nawada,BIHAR,10
Kawardha,Kabeerdham,CHATTISGARH,10
Keesara,Rangareddy,TELANGANA,204
Keirao Bitra,Imphal East,MANIPUR,1
Kekri,Ajmer,RAJASTHAN,2
Kelapur,Yavatmal,MAHARASHTRA,18
Kendrapara,Kendrapara,ODISHA,2
Kendrapara Sadar,Kendrapara,ODISHA,1
Kendujhar Sadar,Kendujhar,ODISHA,6
Kendujhar Town,Kendujhar,ODISHA,10
Kerameri,Kumuram Bheem Asifabad,TELANGANA,1
Kesamudram,Warangal,TELANGANA,5
Keshampet,Ranga Reddy,TELANGANA,2
Keshoraipatan,Bundi,RAJASTHAN,15
Keskal,Kondagaon,CHATTISGARH,4
Kethe Palle,Nalgonda,TELANGANA,32
Khacharod,Ujjain,MADHYA PRADESH,25
Khadganva,Koriya,CHATTISGARH,15
Khaga,Fatehpur,UTTAR PRADESH,48
Khair,Aligarh,UTTAR PRADESH,20
Khairatabad,Hyderabad,TELANGANA,623
Khajuwala,Bikaner,RAJASTHAN,1
Khalapur,Raigarh,MAHARASHTRA,226
Khalilabad,Sant Kabir Nagar,UTTAR PRADESH,31
Khamanon,Fatehgarh Sahib,PUNJAB,27
Khamar,Anugul,ODISHA,2
Khambhalia,Devbhumi Dwarka,GUJARAT,4
Khambhat,Anand,GUJARAT,7
Khamgaon,Buldana,MAHARASHTRA,4
Khammam (Rural),Khammam,TELANGANA,3
Khammam (Urban),Khammam,TELANGANA,65
Khanakul - I,Hugli,WEST BENGAL,3
Khanapur,Sangli,MAHARASHTRA,63
Khandagiri,Khordha,ODISHA,3
Khandala,Satara,MAHARASHTRA,86
Khandapada,Nayagarh,ODISHA,10
Khandwa,East Nimar,MADHYA PRADESH,54
Khanna,Ludhiana,PUNJAB,97
Khanpur,Jhalawar,RAJASTHAN,1
Kharagpur,Munger,BIHAR,2
Kharagpur - I,Medinipur West,WEST BENGAL,134
Kharagpur - II,Medinipur West,WEST BENGAL,44
Kharar,Sahibzada Ajit Singh Nagar,PUNJAB,163
Khargone,West Nimar,MADHYA PRADESH,3
Kharibari,Darjiling,WEST BENGAL,1
Kharkhoda,Sonipat,HARYANA,5
Kharsia,Raigarh,CHATTISGARH,28
Khatarshnong Laitkroh,East Khasi Hills,MEGHALAYA,9
Khatauli,Muzaffarnagar,UTTAR PRADESH,93
Khatima,Udham Singh Nagar,UTTARAKHAND,2
Khatra,Bankura,WEST BENGAL,1
Khed,Pune,MAHARASHTRA,75
Khed,Ratnagiri,MAHARASHTRA,24
Kheda,Kheda,GUJARAT,4
Khedbrahma,Sabar Kantha,GUJARAT,3
Khejuri - I,Purba Medinipur,WEST BENGAL,3
Khekada,Baghpat,UTTAR PRADESH,4
Kheragarh,Agra,UTTAR PRADESH,33
Kheralu,Mahesana,GUJARAT,5
Kherwara,Udaipur,RAJASTHAN,3
Khetri,Jhunjhunun,RAJASTHAN,2
Khizirsarai,Gaya,BIHAR,1
Khliehriat,East Jaintia Hills,MEGHALAYA,6
Khordha,Khordha,ODISHA,2
Khoyrasol,Birbhum,WEST BENGAL,1
Khuldabad,Aurangabad,MAHARASHTRA,1
Khunti,Khunti,JHARKHAND,1
Khuntuni,Cuttack,ODISHA,3
Khurai,Sagar,MADHYA PRADESH,8
Khurja,Bulandshahr,UTTAR PRADESH,96
Khusrupur,Patna,BIHAR,26
Kichha,Udham Singh Nagar,UTTARAKHAND,89
Kiraoli,Agra,UTTAR PRADESH,33
Kirlampudi,East Godavari,ANDHRA PRADESH,8
Kirnapur,Balaghat,MADHYA PRADESH,3
Kishanganj,Kishanganj,BIHAR,25
Kishanganj,Madhepura,BIHAR,9
Kishangarh,Ajmer,RAJASTHAN,112
Kishangarh Bas,Alwar,RAJASTHAN,6
Kishorenagar,Anugul,ODISHA,1
Kishtwar,Kishtwar,JAMMU & KASHMIR,4
Kochi,Ernakulam,KERALA,226
Kodad,Nalgonda,TELANGANA,51
Kodaikanal,Dindigul,TAMILNADU,48
Kodair,Mahbubnagar,TELANGANA,1
Kodarma,Kodarma,JHARKHAND,19
Kodavalur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,41
Kodinar,Gir Somnath,GUJARAT,1
Kodinga,Nabarangapur,ODISHA,11
Kodungallur,Thrissur,KERALA,45
Kodur,Y.S.R.,ANDHRA PRADESH,13
Koheda,Karimnagar,TELANGANA,3
Kohima Sadar,Kohima,NAGALAND,5
Kohir,Medak,TELANGANA,1
Koil,Aligarh,UTTAR PRADESH,291
Koilwar,Bhojpur,BIHAR,14
Kokasara,Kalahandi,ODISHA,2
Kokrajhar (Pt),Kokrajhar,ASSAM,47
Kolaghat,Purba Medinipur,WEST BENGAL,20
Kolar,Kolar,KARNATAKA,184
Kolaras,Shivpuri,MADHYA PRADESH,1
Kolayat,Bikaner,RAJASTHAN,2
Kolimigundla,Kurnool,ANDHRA PRADESH,2
Kolkata,South Twenty Four Parganas,WEST BENGAL,2241
Kollam,Kollam,KERALA,318
Kollegal,Chamarajanagara,KARNATAKA,13
Komarolu,Prakasam,ANDHRA PRADESH,2
Konakanamitla,Prakasam,ANDHRA PRADESH,7
Konark,Puri,ODISHA,1
Konch,Jalaun,UTTAR PRADESH,3
Kondagaon,Kondagaon,CHATTISGARH,5
Kondapak,Medak,TELANGANA,9
Kondapur,Medak,TELANGANA,11
Konijerla,Khammam,TELANGANA,1
Kopargaon,Ahmadnagar,MAHARASHTRA,68
Koppa,Chikkamagaluru,KARNATAKA,2
Koppal,Koppal,KARNATAKA,8
Koraput Town,Koraput,ODISHA,7
Koratagere,Tumakuru,KARNATAKA,1
Koratla,Jagitial,TELANGANA,2
Korba,Korba,CHATTISGARH,35
Korchi,Gadchiroli,MAHARASHTRA,1
Koregaon,Satara,MAHARASHTRA,21
Korisapadu,Prakasam,ANDHRA PRADESH,18
Kosigi,Kurnool,ANDHRA PRADESH,15
Kosli,Rewari,HARYANA,2
Kosya Kutauli,Nainital,UTTARAKHAND,17
Kota,Bilaspur,CHATTISGARH,1
Kotabommali,Srikakulam,ANDHRA PRADESH,5
Kotagiri,The Nilgiris,TAMILNADU,24
Kotar,Satna,MADHYA PRADESH,17
Kotauratla,Visakhapatnam,ANDHRA PRADESH,1
Kotdwara,Garhwal,UTTARAKHAND,18
Kotgiri,Nizamabad,TELANGANA,1
Kotha Patnam,Prakasam,ANDHRA PRADESH,1
Kothacheruvu,Anantapur,ANDHRA PRADESH,7
Kothagudem,Bhadradri Kothagudem,TELANGANA,48
Kothakota,Mahbubnagar,TELANGANA,55
Kothamangalam,Ernakulam,KERALA,52
Kothavalasa,Vizianagaram,ANDHRA PRADESH,47
Kothur,Ranga Reddy,TELANGANA,63
Kotkasim,Alwar,RAJASTHAN,2
Kotkhai,Shimla,HIMACHAL PRADESH,1
Kotma,Anuppur,MADHYA PRADESH,14
Kotpad,Koraput,ODISHA,7
Kotputli,Jaipur,RAJASTHAN,67
Kotra,Udaipur,RAJASTHAN,3
Kotri,Bhilwara,RAJASTHAN,3
Kottarakkara,Kollam,KERALA,61
Kottayam,Kottayam,KERALA,699
Kotulpur,Bankura,WEST BENGAL,2
Kotwa,Purba Champaran,BIHAR,4
Kotwali,CENTRAL,DELHI,92
Kovilpatti,Thoothukkudi,TAMILNADU,39
Kovur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,46
Kovvur,West Godavari,ANDHRA PRADESH,10
Kowthalam,Kurnool,ANDHRA PRADESH,5
Koya,Kamrup,ASSAM,3
Koyyalagudem,West Godavari,ANDHRA PRADESH,88
Kozhenchery,Pathanamthitta,KERALA,23
Kozhikode,Kozhikode,KERALA,780
Krishangarh,Solan,HIMACHAL PRADESH,21
Krishnaganj,Nadia,WEST BENGAL,1
Krishnagar - I,Nadia,WEST BENGAL,60
Krishnagar - II,Nadia,WEST BENGAL,10
Krishnagiri,Krishnagiri,TAMILNADU,372
Krishnagiri,Kurnool,ANDHRA PRADESH,4
Krishnarajanagara,Mysuru,KARNATAKA,3
Krishnarajpet,Mandya,KARNATAKA,10
Krishnarayapuram,Karur,TAMILNADU,8
Kuakhia,Jajapur,ODISHA,5
Kudal,Sindhudurg,MAHARASHTRA,24
Kudligi,Ballari,KARNATAKA,6
Kudra,Kaimur (Bhabua),BIHAR,19
Kujang,Jagatsinghapur,ODISHA,1
Kukshi,Dhar,MADHYA PRADESH,18
Kulathur,Pudukkottai,TAMILNADU,5
Kulcharam,Medak,TELANGANA,2
Kulithalai,Karur,TAMILNADU,9
Kullu,Kullu,HIMACHAL PRADESH,280
Kulpahar,Mahoba,UTTAR PRADESH,6
Kumarganj,Dakshin Dinajpur,WEST BENGAL,2
Kumarghat,Unokoti,TRIPURA,1
Kumargram,Alipurduar,WEST BENGAL,32
Kumbakonam,Thanjavur,TAMILNADU,1
Kumbhalgarh,Rajsamand,RAJASTHAN,3
Kumher,Bharatpur,RAJASTHAN,24
Kumta,Uttara Kannada,KARNATAKA,66
Kunda,Pratapgarh,UTTAR PRADESH,6
Kundapura,Udupi,KARNATAKA,213
Kundgol,Dharwad,KARNATAKA,21
Kunigal,Tumakuru,KARNATAKA,32
Kunkavav Vadia,Amreli,GUJARAT,54
Kunnam,Perambalur,TAMILNADU,17
Kunnathunad,Ernakulam,KERALA,264
Kunnathur,Kollam,KERALA,44
Kuppam,Chittoor,ANDHRA PRADESH,84
Kurabalakota,Chittoor,ANDHRA PRADESH,17
Kuravi,Warangal,TELANGANA,1
Kurhani,Muzaffarpur,BIHAR,29
Kurinjipadi,Cuddalore,TAMILNADU,1
Kurnool,Kurnool,ANDHRA PRADESH,194
Kurseong,Darjiling,WEST BENGAL,77
Kurud,Dhamtari,CHATTISGARH,6
Kurwai,Vidisha,MADHYA PRADESH,17
Kushmundi,Dakshin Dinajpur,WEST BENGAL,6
Kuthalam,Nagapattinam,TAMILNADU,10
Kutra,Sundargarh,ODISHA,1
Kuttanad,Alappuzha,KERALA,217
Lachhmangarh,Alwar,RAJASTHAN,6
Lachhmangarh,Sikar,RAJASTHAN,7
Ladnu,Nagaur,RAJASTHAN,5
Ladpura,Kota,RAJASTHAN,256
Lahar,Bhind,MADHYA PRADESH,1
Laharighat,Morigaon,ASSAM,31
Laharpur,Sitapur,UTTAR PRADESH,6
Lahul,Lahul & Spiti,HIMACHAL PRADESH,1
Lahunipara,Sundargarh,ODISHA,2
Laikera,Jharsuguda,ODISHA,4
Lakhani,Bhandara,MAHARASHTRA,4
Lakhimpur,Kheri,UTTAR PRADESH,16
Lakhipur,Karimganj,ASSAM,2
Lakhisarai,Lakhisarai,BIHAR,14
Laksar,Hardwar,UTTARAKHAND,1
Lalganj,Azamgarh,UTTAR PRADESH,2
Lalgola,Murshidabad,WEST BENGAL,1
Lalgudi,Tiruchirappalli,TAMILNADU,12
Lalitpur,Lalitpur,UTTAR PRADESH,50
Lalkuan,Nainital,UTTARAKHAND,36
Lalpur,Jamnagar,GUJARAT,6
Lalsot,Dausa,RAJASTHAN,15
Lamphelpat,Imphal West,MANIPUR,30
Lamshang,Imphal East,MANIPUR,25
Lamshang,Imphal West,MANIPUR,6
Lanja,Ratnagiri,MAHARASHTRA,24
Lanka,Nagaon,ASSAM,41
Lar,Ganderbal,JAMMU & KASHMIR,2
Latehar,Latehar,JHARKHAND,3
Lathi,Amreli,GUJARAT,13
Latur,Latur,MAHARASHTRA,186
Laukaha,Madhubani,BIHAR,3
Laukahi,Madhubani,BIHAR,1
Laveru,Srikakulam,ANDHRA PRADESH,15
Leh,Leh,LADAKH,57
Lehra,Sangrur,PUNJAB,1
